pmid,current_affiliation
15382526,FALSE
15970986,FALSE
16620492,FALSE
19450332,FALSE
21477395,FALSE
22412038,TRUE
22552565,FALSE
22552566,FALSE
22646475,FALSE
22928744,FALSE
23096676,FALSE
23412682,TRUE
23451162,FALSE
23677237,FALSE
23703699,TRUE
23760821,FALSE
24330779,FALSE
24344144,FALSE
24388966,TRUE
24523876,TRUE
24534937,FALSE
24618966,TRUE
24897382,FALSE
24945634,FALSE
24966161,FALSE
24970099,TRUE
24979608,TRUE
24980743,FALSE
24996916,TRUE
25004410,FALSE
25005654,TRUE
25030633,FALSE
25180723,TRUE
25369025,TRUE
25373019,FALSE
25423894,FALSE
25427021,FALSE
25513884,TRUE
25618534,TRUE
25670178,TRUE
25873338,TRUE
25925525,FALSE
26033397,TRUE
26202162,TRUE
26219456,FALSE
26336014,FALSE
26385188,TRUE
26399903,TRUE
26423858,TRUE
26453776,TRUE
26468895,TRUE
26474310,TRUE
26504102,TRUE
26560992,TRUE
26719310,TRUE
26772609,TRUE
26791430,TRUE
27030966,TRUE
27130164,TRUE
27352244,TRUE
27417219,TRUE
27472965,TRUE
27500301,FALSE
27555080,TRUE
27713072,TRUE
28410086,TRUE
28460638,TRUE
28529188,TRUE
28790039,TRUE
29150475,TRUE
29505859,TRUE
29530644,TRUE
29664529,FALSE
30482763,TRUE
31794602,TRUE
31932336,TRUE
32040553,TRUE
32150612,TRUE
32289163,TRUE
32289164,TRUE
32336010,TRUE
32396622,TRUE
32442035,TRUE
32453843,TRUE
32758441,TRUE
32976752,TRUE
33007077,TRUE
33020121,TRUE
33256642,TRUE
33560401,TRUE
33992716,TRUE
34374748,TRUE
34374749,TRUE
34419202,TRUE
34474482,TRUE
34475602,TRUE
34521104,TRUE
34562579,TRUE
34727173,TRUE
34843861,TRUE
35195676,TRUE
35264372,TRUE
35339639,TRUE
35341950,TRUE
35364230,TRUE
35503027,TRUE
35748885,TRUE
35785533,TRUE
35934266,TRUE
36706871,TRUE
36929813,TRUE
37562727,TRUE
38909251,TRUE
39043543,FALSE
39094929,TRUE
39117011,TRUE
39270095,FALSE
39318885,FALSE
39424206,TRUE
39437797,TRUE
39662641,TRUE
39662643,TRUE
39674202,TRUE
39869912,TRUE
39955079,FALSE
40188459,FALSE
40198201,TRUE
40207244,TRUE
40562436,FALSE
40587852,TRUE
