pmid,current_affiliation
11850097,TRUE
11874303,FALSE
11882257,TRUE
11918756,TRUE
11985459,FALSE
12028457,TRUE
12052789,FALSE
12191432,TRUE
12227117,TRUE
12463956,TRUE
12472329,TRUE
12472330,TRUE
12564948,FALSE
12841731,TRUE
12966129,FALSE
14633274,FALSE
14711298,FALSE
14728267,TRUE
14728269,TRUE
15073027,TRUE
15118046,TRUE
15122846,TRUE
15122847,TRUE
15189561,TRUE
15210641,FALSE
15350200,TRUE
15360825,TRUE
15534310,TRUE
15619601,FALSE
15656539,TRUE
15688480,TRUE
15755945,FALSE
15780100,FALSE
15784134,TRUE
15796772,TRUE
15802476,TRUE
15827841,TRUE
15830413,FALSE
15862125,TRUE
15894554,TRUE
15923490,FALSE
15969765,TRUE
16317183,TRUE
16404468,FALSE
16443441,FALSE
16549265,FALSE
16556313,TRUE
16622142,TRUE
16756662,TRUE
16773925,FALSE
16779058,TRUE
16929034,TRUE
17027435,FALSE
17080967,TRUE
17082841,FALSE
17084943,FALSE
17102065,TRUE
17161751,TRUE
17213159,TRUE
17213490,FALSE
17340682,FALSE
17389285,FALSE
17443240,FALSE
17478652,TRUE
17641754,TRUE
18083460,TRUE
18292132,TRUE
18311857,FALSE
18394537,TRUE
18400967,FALSE
18457749,TRUE
18489065,FALSE
18515616,FALSE
18693947,TRUE
18778967,FALSE
18783179,FALSE
18823538,TRUE
18952929,FALSE
18998881,FALSE
19014170,FALSE
19181938,TRUE
19230607,TRUE
19483017,TRUE
19504488,TRUE
19712211,TRUE
19712212,TRUE
19755349,FALSE
19767336,FALSE
19779069,TRUE
19932501,TRUE
20028493,FALSE
20181104,TRUE
20231047,FALSE
20646295,FALSE
20841870,TRUE
20923592,TRUE
21080976,TRUE
21360475,FALSE
21385470,FALSE
21420281,TRUE
21619621,FALSE
21619622,FALSE
21680559,TRUE
21680723,TRUE
21775104,TRUE
21824381,TRUE
21824382,TRUE
21824383,TRUE
21824384,TRUE
21824385,FALSE
21824386,TRUE
21856121,TRUE
21944664,FALSE
22011384,FALSE
22038793,TRUE
22092904,TRUE
22118266,FALSE
22195215,TRUE
22234348,FALSE
22249990,FALSE
22272156,TRUE
22364795,FALSE
22417955,TRUE
22424986,TRUE
22530492,FALSE
22672435,FALSE
22769425,FALSE
22862935,TRUE
22864147,FALSE
22867107,TRUE
22917701,FALSE
23019242,TRUE
23164220,FALSE
23176444,TRUE
23185693,FALSE
23220465,TRUE
23279972,TRUE
23347357,TRUE
23412440,FALSE
23522690,FALSE
23948488,FALSE
23967896,FALSE
24217329,TRUE
24449104,FALSE
24454721,TRUE
25059221,TRUE
25087180,TRUE
25200758,TRUE
25239537,FALSE
25280742,FALSE
25412402,TRUE
25495467,TRUE
25726568,TRUE
25825938,TRUE
25880757,TRUE
26052944,TRUE
26280437,FALSE
26384150,TRUE
26428470,TRUE
26652277,TRUE
26807051,FALSE
26831149,TRUE
26931290,TRUE
27033956,TRUE
27091380,TRUE
27170443,TRUE
27267901,TRUE
27325531,TRUE
27539212,TRUE
27542995,TRUE
27751608,TRUE
28125902,TRUE
28212660,TRUE
28627998,TRUE
28766402,TRUE
28851437,TRUE
29191446,TRUE
29511005,TRUE
29572248,TRUE
29754670,TRUE
29941415,TRUE
30524276,TRUE
30646073,TRUE
30731116,TRUE
30806695,TRUE
32310137,TRUE
32472632,TRUE
32479174,TRUE
34182146,TRUE
34499041,TRUE
34847061,TRUE
35210961,TRUE
37164244,TRUE
39083765,TRUE
39312500,TRUE
39550312,TRUE
40022253,TRUE
40046244,TRUE
40246186,TRUE
