pmid,current_affiliation
17638197,FALSE
18233950,FALSE
18252860,FALSE
18387181,FALSE
19171814,FALSE
19346040,FALSE
19401304,FALSE
19590290,FALSE
19900273,TRUE
20923288,TRUE
21400249,TRUE
21412147,TRUE
21444636,TRUE
21664722,TRUE
21666404,TRUE
22316570,FALSE
22422832,FALSE
22928744,FALSE
23347852,FALSE
23629528,FALSE
23880117,TRUE
23932828,TRUE
23974637,TRUE
24603885,TRUE
24618966,TRUE
24690082,TRUE
24801963,FALSE
24915218,TRUE
24932493,TRUE
24979608,TRUE
25030633,FALSE
25505004,TRUE
25772515,TRUE
26182348,TRUE
26362700,TRUE
26464137,TRUE
26468895,TRUE
26666459,TRUE
26692020,TRUE
26782707,TRUE
27267201,TRUE
27352244,TRUE
27429642,TRUE
27784531,TRUE
27834161,TRUE
28024955,TRUE
28410086,TRUE
28751488,TRUE
28775763,TRUE
29054122,TRUE
29257353,FALSE
29378240,TRUE
29488454,TRUE
29695312,TRUE
29941432,FALSE
30027207,TRUE
30205844,TRUE
30206089,TRUE
30558680,TRUE
30742654,TRUE
31182182,TRUE
31375073,TRUE
31501180,TRUE
31619260,TRUE
31679748,TRUE
31883730,TRUE
32057508,TRUE
32101540,TRUE
32544232,TRUE
32690999,TRUE
32693864,TRUE
32744879,TRUE
32758441,TRUE
32780799,TRUE
32837895,TRUE
32900680,TRUE
32901800,TRUE
32967868,TRUE
32980429,TRUE
33115541,TRUE
33143783,TRUE
33163356,TRUE
33213540,TRUE
33272328,TRUE
33423592,TRUE
33553469,TRUE
33735326,TRUE
33762142,TRUE
33874894,TRUE
33993119,TRUE
34029678,TRUE
34210736,TRUE
34394956,TRUE
34656155,TRUE
34662190,FALSE
34728441,TRUE
34763055,TRUE
34784996,TRUE
34906993,FALSE
34933882,TRUE
34983419,TRUE
35249564,TRUE
35339639,TRUE
35339675,TRUE
35470794,FALSE
35476675,TRUE
35613804,TRUE
35654268,TRUE
35968708,TRUE
35978535,FALSE
36279142,TRUE
36338457,TRUE
36340209,TRUE
36340654,TRUE
36341320,TRUE
36396301,TRUE
36442064,TRUE
36456018,TRUE
36791069,TRUE
36959636,TRUE
36962671,TRUE
37079304,TRUE
37093060,TRUE
37243351,TRUE
37459636,TRUE
37562727,TRUE
37625798,TRUE
37739456,TRUE
37953813,TRUE
37996881,TRUE
38075402,TRUE
38081440,TRUE
38238170,TRUE
38250620,TRUE
38342438,TRUE
38394108,TRUE
38455882,TRUE
38664921,TRUE
38810927,TRUE
39227872,TRUE
40012276,TRUE
40158188,TRUE
40349736,TRUE
40435167,TRUE
40439410,FALSE
40673051,TRUE
40677977,TRUE
