openalex_id,current_affiliation
W156853169,FALSE
W1969477339,FALSE
W1970297982,FALSE
W1998567684,FALSE
W2009214843,FALSE
W2016484297,FALSE
W2030248064,FALSE
W2038562754,FALSE
W2038886120,FALSE
W2053169812,FALSE
W2066263211,FALSE
W2072378295,FALSE
W2083997149,FALSE
W2084298899,FALSE
W2101105175,FALSE
W2133567025,FALSE
W2136275943,FALSE
W2160358495,FALSE
W2239225118,FALSE
W2271428816,FALSE
W2274676091,FALSE
W2335258790,FALSE
W2341777001,FALSE
W2552330491,FALSE
W2606039779,FALSE
W2801458493,TRUE
W2908807534,FALSE
W2913144471,FALSE
W2919513611,TRUE
W2948504964,FALSE
W2966421675,FALSE
W2978438974,FALSE
W2979027461,FALSE
W2991717002,FALSE
W3045392877,TRUE
W3164363227,FALSE
W3181862153,TRUE
W3187482055,FALSE
W3202110235,TRUE
W3202521227,FALSE
W3206007684,FALSE
W4206253215,TRUE
W4210578429,FALSE
W4238100621,FALSE
W4243490527,FALSE
W4244438068,FALSE
W4248391085,FALSE
W4255765646,FALSE
W4301186485,TRUE
W4309245372,FALSE
W4386968516,FALSE
W4392287257,FALSE
W4404766027,FALSE
W80995729,FALSE
