pmid,current_affiliation
16376966,FALSE
16950171,FALSE
18344153,FALSE
18556496,TRUE
20931832,FALSE
20971539,TRUE
21310372,FALSE
22090231,FALSE
22192586,FALSE
22802842,FALSE
22952161,FALSE
23575792,FALSE
23990231,FALSE
24098944,FALSE
24142747,FALSE
24197591,FALSE
24733703,FALSE
24781866,FALSE
25214008,FALSE
26643289,FALSE
27130168,TRUE
27228184,FALSE
27351873,FALSE
27433745,TRUE
27585670,FALSE
27859934,TRUE
28341986,FALSE
28484810,FALSE
28528276,TRUE
28660997,FALSE
28798794,FALSE
29107511,FALSE
29171310,TRUE
29199837,TRUE
29219245,TRUE
29349203,TRUE
29467086,FALSE
29511148,FALSE
29844103,TRUE
29909420,FALSE
30302861,TRUE
30338844,FALSE
30364327,TRUE
30376363,TRUE
30376365,TRUE
30398535,TRUE
30459711,FALSE
30608057,FALSE
30678342,FALSE
30864615,TRUE
31438511,FALSE
31575847,FALSE
31724561,FALSE
31739551,FALSE
31741465,FALSE
31748293,TRUE
31789203,TRUE
31810457,TRUE
31872037,TRUE
31929853,FALSE
31948151,FALSE
31956692,TRUE
32024808,FALSE
32132228,TRUE
32165606,FALSE
32350007,TRUE
32385063,TRUE
32472249,TRUE
32532009,FALSE
32920167,FALSE
32935014,TRUE
32959921,TRUE
33015307,TRUE
33017235,TRUE
33291742,FALSE
33568380,TRUE
33802475,FALSE
33805965,TRUE
33993902,FALSE
34007902,TRUE
34019694,FALSE
34185233,TRUE
34204030,TRUE
34284810,TRUE
34387247,TRUE
34562109,TRUE
34587245,TRUE
34922867,FALSE
35068918,TRUE
35160075,FALSE
35166784,TRUE
35197009,TRUE
35244815,TRUE
35442511,FALSE
35469189,TRUE
35671237,FALSE
35695905,TRUE
35834646,TRUE
35887898,FALSE
35955340,FALSE
35997511,TRUE
36070087,TRUE
36122830,TRUE
36544174,TRUE
36650017,TRUE
36682047,FALSE
36693690,TRUE
36729307,TRUE
36820384,TRUE
36845328,TRUE
36871296,FALSE
37181489,TRUE
37366324,TRUE
37537913,FALSE
37636836,FALSE
37765060,FALSE
37928328,TRUE
37997836,FALSE
38051710,TRUE
38053329,TRUE
38144443,TRUE
38186657,TRUE
38292388,TRUE
38303964,TRUE
38355609,TRUE
38519555,TRUE
38693991,FALSE
38793351,FALSE
38854820,TRUE
38864168,FALSE
38961508,TRUE
39183382,TRUE
39288186,TRUE
39377536,TRUE
39436473,TRUE
39454326,TRUE
39509384,TRUE
39572487,TRUE
39607066,TRUE
39729256,TRUE
39953573,TRUE
40004003,FALSE
40063020,TRUE
40153359,FALSE
40155994,TRUE
40297567,TRUE
40317402,TRUE
40357437,FALSE
40561108,TRUE
40613592,FALSE
40643130,FALSE
