openalex_id,current_affiliation
W1485136117,FALSE
W1845671500,TRUE
W1970799436,FALSE
W2015838584,FALSE
W2017959470,FALSE
W2027383639,FALSE
W2035377940,FALSE
W2043678004,FALSE
W2055238283,FALSE
W2061980064,FALSE
W2066847518,TRUE
W2069723442,FALSE
W2073673049,FALSE
W2141789717,FALSE
W2159060476,FALSE
W2169842593,FALSE
W235795977,FALSE
W2473569697,FALSE
W2757385430,FALSE
W2781475194,FALSE
W2792226240,TRUE
W2797695403,FALSE
W2912326558,FALSE
W4200338777,FALSE
W4210266975,FALSE
W4380886838,FALSE
W4386752482,FALSE
W4392610598,TRUE
W4403520172,FALSE
