openalex_id,current_affiliation
W1523950875,FALSE
W1555659411,FALSE
W1582537461,FALSE
W1599282231,FALSE
W1711168169,FALSE
W1934775073,FALSE
W1964459817,FALSE
W1964514651,FALSE
W1977598435,FALSE
W1979949958,FALSE
W1980852564,FALSE
W1987288253,FALSE
W1996130428,FALSE
W2001265319,FALSE
W2002466799,FALSE
W2007861993,FALSE
W2012868950,FALSE
W2023681279,FALSE
W2024075295,FALSE
W2026306845,FALSE
W2031097197,FALSE
W2039058911,FALSE
W2045840011,FALSE
W2050238616,FALSE
W2054329153,FALSE
W2054619445,FALSE
W2056014746,FALSE
W2056029409,FALSE
W2060061567,FALSE
W2062162874,FALSE
W2082913429,FALSE
W2086638746,FALSE
W2087162315,FALSE
W2088696353,FALSE
W2105522374,FALSE
W2114061219,FALSE
W2126581908,FALSE
W2139019532,FALSE
W2141356481,FALSE
W2146358966,FALSE
W2148400755,FALSE
W2149213466,FALSE
W2151218315,FALSE
W2159798147,FALSE
W2165447576,FALSE
W2169792167,FALSE
W2171566766,FALSE
W2173289225,FALSE
W2177397700,FALSE
W2196448422,FALSE
W2204499506,FALSE
W2319208866,FALSE
W2327253869,FALSE
W2335452526,FALSE
W2340112965,FALSE
W2410375892,FALSE
W2418708714,FALSE
W2426448891,FALSE
W2461762130,FALSE
W2473520880,FALSE
W2501169549,FALSE
W2507283415,FALSE
W2536222755,FALSE
W2549408387,FALSE
W2587649626,FALSE
W2590500599,FALSE
W2594438570,FALSE
W2625972463,FALSE
W2735852665,FALSE
W2769226497,FALSE
W2769661004,FALSE
W2773576073,FALSE
W2784246977,FALSE
W2791186629,FALSE
W2792149476,FALSE
W2800894958,FALSE
W2809679353,FALSE
W2889412710,FALSE
W2902769478,FALSE
W2903285241,FALSE
W2909195805,FALSE
W2932793014,FALSE
W2941135160,FALSE
W2942521223,FALSE
W2963937594,FALSE
W3130275892,FALSE
W3130757104,FALSE
W3158981924,FALSE
W3165419405,FALSE
W3201845636,FALSE
W35805056,FALSE
W4243269588,FALSE
W4244864219,FALSE
W4248627105,FALSE
W4254190005,FALSE
W4322772327,FALSE
W4378604893,FALSE
W4381250631,FALSE
W4385497875,FALSE
W4386959015,FALSE
