openalex_id,current_affiliation
W1500919830,FALSE
W1528589025,FALSE
W1539984575,FALSE
W1545565211,FALSE
W1644982027,TRUE
W1812374811,FALSE
W1850598513,FALSE
W1962298382,FALSE
W1963522877,TRUE
W1972613107,FALSE
W1974665356,FALSE
W1975021199,FALSE
W1980809368,FALSE
W1982234106,FALSE
W1984325284,TRUE
W1986199521,FALSE
W1990255774,FALSE
W1990941152,TRUE
W1991727475,TRUE
W1992566507,TRUE
W1997380717,FALSE
W1998320982,TRUE
W2000716575,FALSE
W2001494288,FALSE
W2003054750,FALSE
W2003625989,FALSE
W2004528705,FALSE
W2004677728,FALSE
W2008602342,FALSE
W2013371763,FALSE
W2014070020,TRUE
W2016291112,TRUE
W2016988333,FALSE
W2026072405,TRUE
W2028811748,FALSE
W2029920858,TRUE
W2031056015,TRUE
W2033596818,FALSE
W2035298457,TRUE
W2035516603,TRUE
W2036862235,FALSE
W2040475420,TRUE
W2042819418,FALSE
W2044621372,TRUE
W2047390304,FALSE
W2050050544,FALSE
W2053601309,TRUE
W2053601856,FALSE
W2054250463,TRUE
W2055161184,FALSE
W2057405980,FALSE
W2057470520,TRUE
W2067209936,FALSE
W2068789918,FALSE
W2069940971,FALSE
W2074796390,TRUE
W2075787492,FALSE
W2079501535,FALSE
W2086543045,FALSE
W2087835046,FALSE
W2098620135,FALSE
W2101399280,FALSE
W2102248819,FALSE
W2102685400,FALSE
W2105285476,FALSE
W2105723039,FALSE
W2108419099,FALSE
W2109003282,TRUE
W2110220659,FALSE
W2119893600,FALSE
W2123962635,FALSE
W2129057248,FALSE
W2129072441,FALSE
W2135783985,FALSE
W2138646695,FALSE
W2143078507,FALSE
W2151064906,FALSE
W2161628960,FALSE
W2164845544,FALSE
W2284411786,FALSE
W2294909689,FALSE
W2296026096,TRUE
W2314475247,FALSE
W2318549579,FALSE
W2318878420,FALSE
W2326000142,TRUE
W2327518324,TRUE
W2327733513,FALSE
W2330191727,FALSE
W2336658946,FALSE
W2407729072,FALSE
W2414164603,FALSE
W2513450900,TRUE
W2516606024,FALSE
W2553235422,TRUE
W2588203234,TRUE
W2590490969,TRUE
W2607324598,FALSE
W2623521763,FALSE
W2735050328,FALSE
W2770943481,TRUE
W2784741520,TRUE
W2785120314,FALSE
W2804354596,FALSE
W2887104303,TRUE
W2909685747,TRUE
W2920172691,TRUE
W2938657188,TRUE
W2944480872,TRUE
W2982624195,FALSE
W3007423048,TRUE
W3009109925,TRUE
W3009798300,FALSE
W3021275923,FALSE
W3022326101,FALSE
W3038113335,FALSE
W3135646190,TRUE
W3150918741,FALSE
W31541987,FALSE
W3204459426,FALSE
W377929360,FALSE
W4206449744,TRUE
W4213356993,TRUE
W4226146026,TRUE
W4231726377,TRUE
W4232314239,FALSE
W4233143627,TRUE
W4235506169,FALSE
W4240831221,FALSE
W4243833364,TRUE
W4248748746,TRUE
W4249435151,TRUE
W4251265392,TRUE
W4254384239,FALSE
W4285027094,TRUE
W4292862531,FALSE
W4300005542,TRUE
W4312829396,FALSE
W4365449195,TRUE
W4389449914,FALSE
W4389888837,TRUE
W4391092522,TRUE
W4391475514,FALSE
W4408067018,FALSE
W566015616,FALSE
W590655138,FALSE
W59431257,FALSE
W605041758,FALSE
W618420085,FALSE
W652118094,FALSE
W96828192,FALSE
W97218816,FALSE
