openalex_id,current_affiliation
W1026465343,FALSE
W1121946157,FALSE
W129574242,FALSE
W1489042493,FALSE
W1529004061,FALSE
W1530167012,FALSE
W1542607940,FALSE
W1727754662,FALSE
W1798451543,FALSE
W1908853743,FALSE
W1931899180,FALSE
W1964211430,FALSE
W1974377924,FALSE
W1978766762,FALSE
W1985171197,FALSE
W2017832777,FALSE
W2018044952,FALSE
W2029358501,FALSE
W2031541727,FALSE
W2035318432,FALSE
W2035461514,TRUE
W2036343564,FALSE
W2042624963,FALSE
W2058862049,FALSE
W2061201377,FALSE
W2062199135,FALSE
W2064289109,FALSE
W2064783669,FALSE
W2070545888,FALSE
W2075976622,FALSE
W2082191994,FALSE
W2084476944,FALSE
W2088673810,FALSE
W2093376621,FALSE
W2101692368,FALSE
W2108446404,FALSE
W2120983671,FALSE
W2123176153,FALSE
W2130019996,FALSE
W2141853253,FALSE
W2153657685,FALSE
W2159356019,FALSE
W2167486205,FALSE
W2171342107,FALSE
W2186768779,FALSE
W2202025942,FALSE
W2206886285,FALSE
W2271508932,FALSE
W2294746710,FALSE
W2310284200,FALSE
W2312443928,FALSE
W2312465188,FALSE
W2312886689,FALSE
W2317378464,FALSE
W2330525403,FALSE
W2571253248,FALSE
W2602120705,FALSE
W2604661964,FALSE
W2769149485,FALSE
W2776897745,FALSE
W2788318729,FALSE
W2791886293,FALSE
W2810940530,FALSE
W2811144132,FALSE
W2896050639,FALSE
W2906046249,FALSE
W2906385347,FALSE
W2950527201,FALSE
W2963213867,FALSE
W2979674145,FALSE
W3025000270,FALSE
W3080678678,FALSE
W3098454663,FALSE
W3156769762,FALSE
W3214370027,FALSE
W4200294328,FALSE
W4205230776,FALSE
W4220895489,FALSE
W4229524285,FALSE
W4231377106,FALSE
W4232559401,FALSE
W4235002375,FALSE
W4239308699,FALSE
W4242092618,FALSE
W4242340075,FALSE
W4242388400,FALSE
W4245193163,FALSE
W4246281444,FALSE
W4248300963,FALSE
W4250262934,FALSE
W4250513524,FALSE
W4255958726,FALSE
W4256452710,FALSE
W4280616048,FALSE
W4292455912,FALSE
W4315481261,FALSE
W4321151996,FALSE
W4389832066,FALSE
W4400205315,FALSE
W4406489974,FALSE
W632511970,FALSE
