openalex_id,current_affiliation
W104116430,FALSE
W111392355,FALSE
W1897204070,FALSE
W1967125191,FALSE
W1985989850,FALSE
W1993863185,TRUE
W2014696838,TRUE
W2038236388,FALSE
W2042000625,FALSE
W2050853224,FALSE
W2062970898,FALSE
W2068516834,FALSE
W2070264879,FALSE
W2073286519,TRUE
W2078902001,FALSE
W2085691137,TRUE
W2394698571,FALSE
W2416193362,FALSE
W2460877600,FALSE
W2590617773,FALSE
W2590712532,FALSE
W2591316529,FALSE
W2742805682,FALSE
W2921871471,FALSE
W3000540054,FALSE
W3006707881,FALSE
W3012643609,FALSE
W3092073353,FALSE
W3166157699,FALSE
W3192521414,FALSE
W4236585531,FALSE
W4311154151,TRUE
W4386208333,FALSE
W4389888837,TRUE
