openalex_id,current_affiliation
W102244093,FALSE
W1541822257,FALSE
W1566128255,FALSE
W1896241244,FALSE
W1909583453,FALSE
W1963483348,FALSE
W1963715592,FALSE
W1964715714,FALSE
W1967517495,FALSE
W1970884898,TRUE
W1978845935,FALSE
W1979553644,TRUE
W1998750898,FALSE
W1998850448,TRUE
W1999473137,FALSE
W2000076087,FALSE
W2000080211,FALSE
W2012645872,FALSE
W2013518522,FALSE
W2019968003,FALSE
W2022214649,TRUE
W2023645376,FALSE
W2052559553,FALSE
W2058924165,FALSE
W2061367390,FALSE
W2067857209,FALSE
W2070807111,FALSE
W2073682330,TRUE
W2083004791,TRUE
W2090637647,FALSE
W2125075028,FALSE
W2139131488,FALSE
W2145295936,FALSE
W2146288660,FALSE
W2154774490,FALSE
W2157225044,FALSE
W2165803654,FALSE
W2177802140,FALSE
W2230661564,FALSE
W2257976548,FALSE
W2261148403,FALSE
W2268865157,FALSE
W2293029290,FALSE
W2303777248,FALSE
W2332457988,TRUE
W2397317031,TRUE
W2408360343,FALSE
W2408587387,FALSE
W2411943699,TRUE
W2416324057,FALSE
W2419133152,TRUE
W2461298463,FALSE
W2515225398,TRUE
W2516630642,FALSE
W2553084210,FALSE
W2580345678,FALSE
W2744661468,FALSE
W2756137447,FALSE
W2757906390,FALSE
W2760849254,FALSE
W2788819340,FALSE
W2789654625,TRUE
W2790042763,FALSE
W2802369754,FALSE
W2806631477,FALSE
W2807089596,FALSE
W2808718538,FALSE
W2893245247,TRUE
W2899777539,FALSE
W2902701761,FALSE
W2902729373,FALSE
W2940428659,FALSE
W2951434402,TRUE
W2980481522,TRUE
W2994911051,FALSE
W3009521829,FALSE
W3016453424,FALSE
W3024460693,FALSE
W3109729446,FALSE
W3113566059,FALSE
W3136959276,TRUE
W3176323171,FALSE
W3202113760,TRUE
W3203875480,FALSE
W3216817722,FALSE
W41486976,FALSE
W4200553966,FALSE
W4206983919,FALSE
W4211256787,FALSE
W4280605591,FALSE
W4283214559,FALSE
W4283821204,FALSE
W4285167673,FALSE
W4285593795,FALSE
W4293124884,FALSE
W4294080574,FALSE
W4294755243,FALSE
W4303633992,FALSE
W4310737485,FALSE
W4321367656,FALSE
W4323346225,FALSE
W4388413208,FALSE
W4390618232,TRUE
