openalex_id,current_affiliation
W1496127023,FALSE
W1541413749,FALSE
W1886893688,FALSE
W1930065675,FALSE
W1965547864,FALSE
W1965772916,FALSE
W1981848864,FALSE
W1985237658,FALSE
W2010602013,FALSE
W2012453528,FALSE
W2012874108,FALSE
W2024534581,FALSE
W2037742324,TRUE
W2040061387,FALSE
W2043689671,TRUE
W2059916615,TRUE
W2062924313,FALSE
W2083957064,TRUE
W2084842878,FALSE
W2109612184,FALSE
W2119806364,FALSE
W2125418295,FALSE
W2136213832,TRUE
W2137592325,TRUE
W2144372583,FALSE
W2156496314,FALSE
W2170154397,FALSE
W2224017605,TRUE
W2319566730,FALSE
W2407105331,FALSE
W2413243023,TRUE
W2417989465,TRUE
W2468413686,FALSE
W2549518450,FALSE
W2555203671,FALSE
W2591945963,FALSE
W2771845674,FALSE
W2846401239,FALSE
W2885246511,TRUE
W2905179546,TRUE
W2912324309,TRUE
W2916374243,FALSE
W2959648023,FALSE
W2997750940,FALSE
W3121653889,FALSE
W3122093615,FALSE
W3124769007,FALSE
W3135646190,TRUE
W3175048990,FALSE
W3193543507,TRUE
W4206449744,TRUE
W4206572337,FALSE
W4206609162,FALSE
W4206814657,FALSE
W4213234236,TRUE
W4213385674,FALSE
W4226146026,TRUE
W4233484945,FALSE
W4233850680,FALSE
W4246155051,FALSE
W4250041149,FALSE
W4321843929,FALSE
W4322760527,FALSE
W4384693118,FALSE
W4385410937,TRUE
W4390583767,TRUE
W4391092522,TRUE
W4394564985,FALSE
W4394944381,FALSE
