openalex_id,current_affiliation
W1539295093,FALSE
W1585086763,FALSE
W1918369261,FALSE
W1966004754,FALSE
W1967477551,FALSE
W1972194388,FALSE
W1974699056,FALSE
W1976443407,FALSE
W1983231332,FALSE
W1984770475,FALSE
W1985886252,FALSE
W2000818386,FALSE
W2004022127,FALSE
W2017585282,FALSE
W2040536532,FALSE
W2054294999,FALSE
W2054686599,FALSE
W2064305642,FALSE
W2071826577,FALSE
W2073316268,FALSE
W2077748185,FALSE
W2080953270,FALSE
W2087401852,FALSE
W2090373367,FALSE
W2101250049,FALSE
W2101566990,FALSE
W2101820904,FALSE
W2104588750,FALSE
W2120070255,FALSE
W2131285026,FALSE
W2139793679,FALSE
W2149239552,FALSE
W2274783272,FALSE
W2278601344,FALSE
W2301209087,FALSE
W2522472374,FALSE
W2586626309,FALSE
W2780296409,FALSE
W2792519736,FALSE
W2795549745,FALSE
W2902064248,FALSE
W2953573504,FALSE
W3044778950,FALSE
W3090697178,FALSE
W3111239053,FALSE
W3143345007,FALSE
W3164029522,FALSE
W384176951,FALSE
W4255392219,FALSE
W4310867116,FALSE
W4313191589,FALSE
W4400252298,FALSE
