pmid,current_affiliation
27412255,TRUE
28427426,TRUE
28893758,TRUE
29282264,TRUE
29991526,TRUE
30283615,TRUE
30302861,TRUE
30518328,TRUE
30762679,TRUE
30787096,TRUE
31193887,TRUE
31433741,TRUE
31569213,TRUE
31569214,TRUE
31569217,TRUE
31569219,TRUE
31569235,TRUE
31569236,TRUE
31598577,TRUE
31847819,TRUE
31922124,TRUE
32238384,TRUE
32252077,TRUE
32350007,TRUE
32365371,TRUE
32499297,TRUE
32732190,TRUE
32732352,TRUE
32830803,TRUE
32887691,TRUE
33321175,TRUE
33649077,TRUE
33740039,TRUE
33769581,TRUE
33903131,TRUE
34274489,TRUE
34497062,TRUE
34556486,TRUE
34724980,TRUE
35022565,TRUE
35028518,TRUE
35145039,TRUE
35236729,TRUE
35452834,TRUE
35483551,TRUE
35760237,TRUE
35777925,TRUE
35781067,TRUE
35793918,TRUE
35843928,TRUE
35878897,TRUE
35926992,TRUE
35948391,TRUE
36082257,TRUE
36369263,TRUE
36375709,TRUE
36424692,TRUE
36449393,TRUE
36563746,TRUE
36628685,TRUE
36660119,TRUE
36869135,TRUE
36871917,TRUE
36893990,TRUE
36918997,TRUE
36936570,TRUE
36936583,TRUE
37000812,TRUE
37038134,TRUE
37042340,TRUE
37076606,TRUE
37085046,TRUE
37155992,TRUE
37208596,TRUE
37254775,FALSE
37343289,TRUE
37429499,TRUE
37694849,TRUE
37723437,TRUE
37777140,TRUE
37777760,TRUE
37782505,TRUE
37804997,TRUE
37805099,TRUE
37814223,TRUE
37927138,TRUE
37939743,TRUE
38008405,TRUE
38154738,TRUE
38160015,TRUE
38309832,TRUE
38316973,TRUE
38354868,TRUE
38569922,TRUE
38807092,TRUE
38810842,TRUE
38820258,TRUE
39007573,TRUE
39033242,TRUE
39034014,TRUE
39044170,TRUE
39467592,TRUE
39480801,TRUE
39552264,TRUE
39574425,TRUE
39603702,TRUE
39662687,TRUE
39872654,TRUE
39877958,TRUE
39882286,TRUE
39882294,TRUE
39896960,TRUE
39920063,TRUE
39971339,TRUE
40053017,TRUE
40127663,TRUE
40132800,TRUE
40203187,TRUE
40216413,TRUE
40397934,TRUE
40433308,TRUE
40475370,TRUE
40527546,TRUE
40708765,TRUE
