pmid,current_affiliation
15632895,TRUE
15671427,TRUE
15671428,TRUE
17933988,FALSE
18042917,FALSE
18084015,FALSE
18283082,TRUE
18440425,FALSE
18479744,TRUE
19104516,FALSE
19332208,FALSE
19359761,TRUE
19717844,TRUE
19948980,FALSE
20561675,TRUE
20805623,FALSE
21059484,TRUE
21098469,FALSE
21146654,FALSE
21306620,FALSE
21315206,TRUE
21470671,TRUE
21502650,TRUE
21608364,FALSE
21640092,TRUE
21724543,FALSE
22074724,TRUE
22082198,FALSE
22352120,FALSE
22474057,FALSE
22554931,FALSE
22787067,FALSE
23121403,FALSE
23390125,FALSE
23640971,FALSE
23743976,FALSE
23765945,FALSE
23770747,TRUE
23816015,FALSE
23932057,FALSE
24016506,FALSE
24288261,FALSE
24421367,FALSE
24534856,TRUE
24679061,FALSE
24679062,FALSE
25173541,FALSE
25320240,FALSE
25440797,TRUE
25497244,FALSE
25592798,FALSE
26304561,FALSE
26458341,FALSE
26481083,TRUE
26566748,FALSE
26857999,TRUE
27039945,TRUE
27040132,TRUE
27041480,TRUE
27102019,FALSE
27102020,FALSE
27102021,FALSE
27102022,FALSE
27264227,FALSE
27306620,FALSE
27431356,TRUE
27931556,FALSE
28290995,FALSE
28336387,FALSE
28444280,TRUE
28553589,FALSE
28573765,TRUE
28622175,TRUE
28859942,FALSE
28938962,FALSE
29132159,TRUE
29398173,TRUE
29450511,FALSE
29864018,TRUE
29900874,TRUE
30012272,FALSE
30170654,FALSE
30342297,TRUE
30428396,FALSE
30595301,FALSE
30778004,FALSE
30790160,FALSE
31031468,FALSE
31189509,TRUE
31189511,TRUE
31358597,FALSE
31377568,TRUE
31557056,FALSE
31707826,FALSE
31932116,FALSE
32022771,TRUE
32562683,TRUE
32938772,FALSE
33186492,TRUE
33197265,TRUE
33318082,TRUE
33503044,FALSE
33537745,TRUE
33818480,FALSE
33865473,TRUE
33865474,TRUE
33865475,TRUE
33951632,TRUE
33963372,TRUE
34098039,TRUE
34153269,TRUE
34308517,TRUE
34321757,FALSE
34469765,TRUE
34472778,FALSE
34692394,FALSE
34850877,TRUE
34962984,TRUE
35024154,TRUE
35043140,TRUE
35101083,TRUE
35252829,TRUE
35363452,TRUE
35677977,TRUE
35817005,TRUE
35996147,TRUE
36002201,FALSE
36220600,TRUE
36228639,TRUE
36341885,TRUE
36484991,TRUE
36531928,FALSE
36716007,TRUE
36889922,TRUE
37019662,TRUE
37094336,TRUE
37114983,FALSE
37215263,FALSE
37713506,TRUE
38204182,TRUE
38516107,TRUE
38532299,TRUE
38738545,TRUE
38815842,TRUE
38841710,TRUE
39536279,TRUE
39753401,TRUE
39813061,TRUE
40155095,FALSE
40456161,TRUE
40470466,TRUE
40617250,TRUE
