openalex_id,current_affiliation
W1440368342,FALSE
W1493139712,FALSE
W1498015928,FALSE
W1501912122,FALSE
W1552747622,FALSE
W1598972774,FALSE
W1600622480,FALSE
W1684842568,FALSE
W1790250746,FALSE
W1867718438,FALSE
W1895782623,FALSE
W1965040529,FALSE
W1965041457,FALSE
W1968225416,FALSE
W1970047350,FALSE
W1975078409,FALSE
W1981662494,FALSE
W1982077107,FALSE
W1992005334,FALSE
W1999384834,FALSE
W1999623678,FALSE
W2000159936,FALSE
W2000814069,FALSE
W2003507203,FALSE
W2006364763,FALSE
W2014703674,FALSE
W2016046853,FALSE
W2019299066,FALSE
W2026072405,TRUE
W2028606430,FALSE
W2032043903,FALSE
W2037937018,TRUE
W2044750909,TRUE
W2046079579,FALSE
W2047693812,FALSE
W2055195438,FALSE
W2059225407,FALSE
W2061951569,FALSE
W2064063939,FALSE
W2081791981,FALSE
W2084970531,FALSE
W2085135650,FALSE
W2087673963,FALSE
W2089726534,TRUE
W2091106907,FALSE
W2094945917,FALSE
W2095121156,FALSE
W2096154512,FALSE
W2098409095,FALSE
W2098720546,FALSE
W2117598650,FALSE
W2117970886,FALSE
W2125848860,FALSE
W2130967367,FALSE
W2135236464,FALSE
W2144778161,FALSE
W2149557440,FALSE
W2157843065,TRUE
W2158759820,FALSE
W2159631596,FALSE
W2159884127,FALSE
W2160209118,FALSE
W2161323358,FALSE
W2164152683,FALSE
W2164356966,FALSE
W2169612492,FALSE
W2170331458,FALSE
W2184217529,FALSE
W2272606974,FALSE
W2291082148,FALSE
W2334792830,FALSE
W2399668202,TRUE
W2407157399,FALSE
W2409704045,FALSE
W2464779428,FALSE
W2476034185,FALSE
W2563649205,FALSE
W2571495779,FALSE
W2593686310,FALSE
W2605071911,FALSE
W2606484188,FALSE
W2606555609,FALSE
W2620765258,TRUE
W2675663397,FALSE
W2767765399,TRUE
W2772821022,FALSE
W2910007871,FALSE
W2913117633,TRUE
W2932567480,FALSE
W2973030366,FALSE
W3013209943,FALSE
W3086451249,FALSE
W3088927860,FALSE
W3092590523,FALSE
W3098891636,FALSE
W3121640383,FALSE
W3198679683,TRUE
W3209080988,TRUE
W4210256887,FALSE
W4212847589,TRUE
W4233907442,FALSE
W4235226435,FALSE
W4251167669,TRUE
W4282922824,TRUE
W4297804662,FALSE
W4322699820,FALSE
W4362593507,FALSE
W4366084322,TRUE
W4386784082,FALSE
W4390941765,TRUE
W4411414929,FALSE
W562954259,FALSE
W566598141,FALSE
W587091729,FALSE
W623283481,FALSE
