pmid,current_affiliation
12495590,FALSE
12885098,FALSE
16008770,FALSE
16433942,FALSE
16844347,FALSE
16924919,FALSE
17241143,FALSE
17412427,FALSE
18823427,FALSE
20230168,FALSE
20634366,FALSE
20950201,FALSE
21441604,FALSE
22245859,FALSE
22369519,FALSE
22911043,FALSE
23337337,FALSE
23403575,FALSE
23934096,FALSE
24608230,FALSE
25498805,FALSE
25504153,FALSE
25520265,FALSE
25708612,FALSE
25884137,FALSE
25895004,FALSE
25915195,FALSE
26001233,FALSE
26073172,FALSE
26115366,FALSE
27184856,FALSE
27756695,FALSE
28084744,FALSE
28373718,FALSE
28400754,FALSE
28484824,FALSE
28926804,FALSE
29067880,FALSE
29178868,TRUE
29712671,TRUE
29728648,FALSE
29764794,FALSE
29793491,TRUE
29910717,FALSE
30037830,FALSE
30094362,FALSE
30383850,TRUE
30420620,FALSE
30469495,FALSE
30476154,FALSE
30538617,FALSE
30540649,FALSE
30570504,FALSE
30728363,FALSE
30746241,FALSE
30927464,FALSE
31082584,FALSE
31111488,FALSE
31123086,TRUE
31283327,FALSE
31308497,FALSE
31805424,FALSE
31843821,TRUE
31888911,FALSE
31922349,FALSE
31945458,FALSE
31998067,FALSE
32094384,FALSE
32149937,TRUE
32205105,TRUE
32275725,FALSE
32365084,FALSE
32474393,TRUE
32493139,FALSE
32559214,TRUE
32579727,TRUE
32611410,TRUE
32638663,TRUE
32646565,FALSE
32699006,TRUE
32704698,FALSE
32704808,FALSE
32705023,FALSE
32819144,TRUE
32827644,FALSE
32876509,TRUE
32928756,TRUE
33081709,TRUE
33165560,TRUE
33257337,FALSE
33300277,FALSE
33343528,FALSE
33496923,TRUE
33516671,TRUE
33575066,FALSE
33625475,TRUE
33685258,FALSE
33687341,FALSE
33720285,TRUE
33787521,FALSE
33972220,TRUE
33975541,TRUE
34010783,FALSE
34155053,FALSE
34240132,TRUE
34290876,TRUE
34326431,FALSE
34403118,TRUE
34459217,FALSE
34545103,TRUE
34571041,TRUE
34614272,FALSE
34628256,FALSE
34637489,FALSE
34642950,TRUE
34672569,FALSE
34746625,FALSE
34863144,FALSE
34903545,TRUE
34919839,TRUE
34920481,FALSE
34979946,TRUE
35007439,TRUE
35062914,FALSE
35078191,FALSE
35145039,TRUE
35212459,FALSE
35214218,FALSE
35238398,TRUE
35363709,FALSE
35413884,TRUE
35452834,TRUE
35607997,FALSE
35636759,TRUE
35790227,TRUE
35821796,FALSE
35944922,TRUE
35977228,TRUE
35982429,TRUE
36160851,FALSE
36281530,TRUE
36288382,TRUE
36331926,TRUE
36347560,TRUE
36379265,TRUE
36425451,TRUE
36456993,TRUE
36496127,FALSE
36581424,TRUE
36607954,FALSE
36626879,FALSE
36632010,TRUE
36639204,TRUE
36746190,FALSE
36787988,TRUE
36931455,TRUE
36944429,TRUE
36951646,TRUE
36979277,FALSE
37002941,TRUE
37314108,TRUE
37342417,FALSE
37347569,FALSE
37402554,TRUE
37406674,FALSE
37423763,TRUE
37521684,FALSE
37536756,TRUE
37561748,TRUE
37580116,TRUE
37616228,TRUE
37697250,TRUE
37699633,TRUE
37751920,TRUE
37777186,TRUE
37812469,FALSE
37914306,TRUE
38073983,FALSE
38163287,TRUE
38195118,TRUE
38241388,TRUE
38269829,FALSE
38269947,FALSE
38346414,TRUE
38394108,TRUE
38409252,FALSE
38431263,TRUE
38435197,FALSE
38539074,TRUE
38836780,FALSE
38876271,TRUE
38878946,TRUE
38893214,FALSE
39048849,TRUE
39154662,TRUE
39244182,FALSE
39264015,FALSE
39271212,TRUE
39315345,TRUE
39320174,FALSE
39320193,FALSE
39353631,TRUE
39391999,TRUE
39419481,TRUE
39434587,TRUE
39521728,TRUE
39536925,FALSE
39560777,TRUE
39647928,FALSE
39729523,TRUE
39805322,TRUE
39854434,TRUE
39889875,TRUE
39920077,TRUE
39946267,FALSE
40018586,TRUE
40029803,FALSE
40043695,TRUE
40090348,FALSE
40231582,TRUE
40291214,FALSE
40315916,TRUE
40365778,TRUE
40435167,TRUE
40568436,FALSE
40611085,TRUE
