openalex_id,current_affiliation
W1652577384,FALSE
W1756394136,FALSE
W1840116011,FALSE
W1967838203,FALSE
W1988732452,FALSE
W1991655862,FALSE
W2000545042,FALSE
W2001565724,TRUE
W2005951794,FALSE
W2008386739,FALSE
W2011097558,FALSE
W2011245406,FALSE
W2014767809,FALSE
W2016483141,FALSE
W2022244746,FALSE
W2025014817,FALSE
W2030607674,FALSE
W2034193000,FALSE
W2041593524,FALSE
W2044961344,FALSE
W2048127277,FALSE
W2056977555,FALSE
W2065384164,FALSE
W2090032825,FALSE
W2092496101,FALSE
W2122293881,TRUE
W2137323096,FALSE
W2139350388,TRUE
W2147001135,FALSE
W2147196208,FALSE
W2155118026,FALSE
W2165373690,FALSE
W2166462835,FALSE
W2168041028,FALSE
W2171819612,FALSE
W2171926055,FALSE
W2282514830,FALSE
W2296087404,FALSE
W2318114766,FALSE
W2324387650,FALSE
W2325393906,FALSE
W2328456214,FALSE
W2333694248,FALSE
W2520443321,FALSE
W2558345694,FALSE
W2572075457,FALSE
W2609998994,FALSE
W2748797449,TRUE
W2752999833,FALSE
W276354456,FALSE
W2765382417,FALSE
W2765400480,FALSE
W2783834861,FALSE
W2801916696,FALSE
W2808317159,FALSE
W2891127073,FALSE
W2979580351,FALSE
W2995268292,FALSE
W3045251904,FALSE
W3119284700,FALSE
W3121710731,FALSE
W3177319669,FALSE
W3183967488,FALSE
W3193990993,TRUE
W4225725985,FALSE
W4245638575,FALSE
W4254353114,FALSE
W4296880162,FALSE
W4386618604,FALSE
W4387500147,TRUE
W4390081845,TRUE
W4390082009,TRUE
W4390083935,TRUE
W4391650262,FALSE
W4392702001,FALSE
W4393517081,FALSE
W4393562316,FALSE
W912545376,FALSE
