pmid,current_affiliation
12070587,FALSE
12147551,FALSE
12227120,TRUE
12574179,FALSE
12734652,FALSE
14555575,FALSE
14680667,FALSE
15052384,TRUE
15101028,FALSE
15205295,FALSE
15221128,TRUE
15383471,TRUE
15528623,FALSE
15761002,FALSE
15788089,FALSE
16380791,FALSE
16899874,FALSE
16931644,FALSE
17136967,FALSE
17403713,FALSE
17460312,FALSE
17548021,TRUE
17642199,FALSE
17722469,FALSE
17722470,FALSE
18058085,FALSE
18158437,FALSE
18175191,FALSE
18181004,FALSE
18476452,FALSE
18483053,FALSE
18497416,TRUE
18574262,TRUE
18669566,TRUE
18776152,TRUE
19043023,TRUE
19071869,TRUE
19140566,TRUE
19140567,FALSE
19341174,FALSE
19370661,FALSE
19509389,FALSE
19588410,FALSE
19734351,TRUE
19776697,FALSE
19776698,TRUE
19841614,FALSE
19920791,FALSE
20013700,FALSE
20479011,TRUE
21187745,FALSE
21195583,TRUE
21346692,FALSE
21802902,TRUE
21802903,TRUE
21803546,TRUE
21839614,TRUE
22064328,FALSE
22086989,FALSE
22219100,FALSE
22282185,FALSE
22315267,TRUE
22323076,FALSE
22354363,TRUE
22542023,TRUE
22814865,FALSE
22863410,FALSE
23123529,FALSE
23256165,FALSE
23256167,FALSE
23261901,FALSE
23269131,FALSE
23318494,TRUE
23353941,FALSE
23361625,FALSE
23385605,FALSE
23497608,FALSE
23543548,FALSE
23570745,FALSE
23587641,TRUE
23673399,FALSE
23744625,FALSE
23782973,TRUE
23820047,FALSE
23989088,FALSE
24060791,FALSE
24144138,FALSE
24162705,TRUE
24275411,TRUE
24275419,TRUE
24377386,FALSE
24667920,TRUE
24771511,FALSE
24918382,FALSE
25005654,TRUE
25047428,FALSE
25392034,FALSE
25686174,FALSE
25728873,FALSE
26588481,FALSE
26794132,FALSE
26794237,FALSE
26794402,FALSE
27872454,FALSE
27872455,FALSE
27872456,FALSE
27872457,FALSE
27872458,FALSE
27872459,FALSE
27872460,FALSE
27906886,FALSE
27906887,FALSE
27906888,FALSE
27906889,FALSE
28010005,FALSE
28010006,FALSE
28010007,FALSE
28010008,FALSE
28010009,FALSE
28010010,FALSE
28146467,FALSE
28267141,FALSE
28267142,FALSE
28315586,TRUE
28377564,FALSE
28377565,FALSE
28729329,TRUE
29199388,TRUE
29223694,TRUE
29230521,TRUE
29293151,TRUE
29663046,TRUE
29726345,TRUE
30264380,TRUE
30557251,TRUE
30738926,TRUE
30787790,TRUE
31248929,TRUE
31326936,TRUE
31493331,TRUE
31808754,TRUE
31939814,TRUE
32058069,TRUE
32060007,TRUE
32383835,TRUE
32667146,TRUE
32900178,TRUE
33519336,TRUE
33691684,TRUE
33720638,TRUE
34174652,TRUE
34242140,TRUE
34978394,TRUE
35411491,TRUE
36169641,TRUE
36506834,TRUE
36928012,TRUE
37074361,TRUE
37718588,TRUE
38185190,TRUE
39917967,TRUE
40262844,TRUE
40537229,TRUE
