openalex_id,current_affiliation
W1510706323,FALSE
W1533268670,FALSE
W1553976348,FALSE
W1578946111,FALSE
W1896218091,FALSE
W1945296963,FALSE
W1971491292,FALSE
W1975174760,FALSE
W1976778167,FALSE
W1977405595,FALSE
W1981371947,FALSE
W1981669498,FALSE
W1987175748,FALSE
W1996511356,FALSE
W1998904695,FALSE
W2004316573,FALSE
W2006539755,FALSE
W2018868630,FALSE
W2019898391,FALSE
W2022268574,FALSE
W2027031905,FALSE
W2027453091,FALSE
W2028854390,FALSE
W2030411715,FALSE
W2031903428,FALSE
W2032151128,FALSE
W2032525340,FALSE
W2035631532,FALSE
W2038258321,FALSE
W2042330911,FALSE
W2051553413,FALSE
W2056289731,FALSE
W2057164082,TRUE
W2058253384,FALSE
W2066360472,FALSE
W2066936606,FALSE
W2067550749,FALSE
W2086356947,TRUE
W2088349177,FALSE
W2090291477,TRUE
W2093704489,FALSE
W2093743230,FALSE
W2093795303,FALSE
W2094052473,FALSE
W2101924783,FALSE
W2102790487,FALSE
W2103042046,FALSE
W2105009858,FALSE
W2109660469,FALSE
W2110444443,FALSE
W2116407433,FALSE
W2125677132,FALSE
W2126655165,FALSE
W2132438292,FALSE
W2134800040,FALSE
W2141335259,FALSE
W2141614941,FALSE
W2143508725,FALSE
W2149507110,FALSE
W2152048324,FALSE
W2152286805,FALSE
W2152970463,TRUE
W2153608765,FALSE
W2159198764,FALSE
W2159876918,FALSE
W2161171765,FALSE
W2168330287,FALSE
W2171339196,FALSE
W2174503635,FALSE
W2189034808,FALSE
W2324276021,FALSE
W2414671767,FALSE
W2432919280,FALSE
W2460944892,FALSE
W2494678274,FALSE
W2504277436,FALSE
W2584369459,FALSE
W2606626726,FALSE
W2607322769,FALSE
W2607370153,TRUE
W2761072553,FALSE
W2777581743,FALSE
W2786123092,FALSE
W2794051084,FALSE
W2794853535,FALSE
W2804239966,FALSE
W2805424055,FALSE
W2904738999,TRUE
W2921787039,FALSE
W2946475657,FALSE
W2947842866,FALSE
W2949229333,FALSE
W2949601993,FALSE
W2975760833,FALSE
W3010323048,TRUE
W3015373542,FALSE
W3037678237,FALSE
W3044603317,FALSE
W3047294955,TRUE
W3088813012,FALSE
W3132377934,FALSE
W3199816592,FALSE
W3206823433,FALSE
W4210531836,TRUE
W4239298796,FALSE
W4307923226,FALSE
W4308805790,TRUE
W4365449195,TRUE
W4389880532,TRUE
W4389880628,TRUE
W4389897672,TRUE
W4389897675,TRUE
W4389897693,TRUE
W4389897696,TRUE
W4389897698,TRUE
W4389912501,TRUE
W4389921150,TRUE
W4389924162,TRUE
W4389937621,TRUE
W4389951278,TRUE
W4389962078,TRUE
W4389962097,TRUE
W4389975073,TRUE
W4391092522,TRUE
W782953561,FALSE
W789778379,FALSE
