pmid,current_affiliation
26448646,FALSE
29724509,TRUE
30205844,TRUE
30591076,TRUE
31347085,TRUE
31569213,TRUE
31569214,TRUE
31569236,TRUE
31598577,TRUE
32226046,TRUE
32246890,TRUE
32732190,TRUE
32732352,TRUE
32887691,TRUE
33553469,TRUE
33649077,TRUE
33903131,TRUE
34274489,TRUE
34556486,TRUE
34724980,TRUE
35236729,TRUE
35562195,TRUE
35651370,TRUE
35950772,FALSE
36456018,TRUE
36936570,TRUE
36936583,TRUE
36951646,TRUE
37079304,TRUE
37254775,FALSE
37971242,FALSE
38081440,TRUE
38250620,TRUE
39481419,TRUE
39664368,FALSE
40453520,FALSE
40612453,FALSE
40673049,FALSE
40673051,TRUE
