openalex_id,current_affiliation
W1517736476,FALSE
W1535571482,FALSE
W1538333218,FALSE
W1894735741,FALSE
W1944697952,FALSE
W1965021818,TRUE
W1980597884,FALSE
W1988606718,FALSE
W1989805537,FALSE
W1995224854,FALSE
W2004284760,FALSE
W2010647685,FALSE
W2012453528,FALSE
W2043765587,FALSE
W2046490070,FALSE
W2059287679,FALSE
W2063442186,FALSE
W2063588847,FALSE
W2077130099,FALSE
W2080911544,FALSE
W2084744785,FALSE
W2087993325,FALSE
W2104387993,FALSE
W2160690021,FALSE
W2247332367,FALSE
W2254586733,FALSE
W2275075749,FALSE
W2333506304,FALSE
W2486804838,FALSE
W2489879993,FALSE
W2500792444,FALSE
W2525689442,FALSE
W2593587551,FALSE
W2604337660,TRUE
W2751301056,FALSE
W2774472261,FALSE
W2781693957,TRUE
W2790925980,FALSE
W2809224320,FALSE
W2889115164,FALSE
W2912437092,FALSE
W2914138952,FALSE
W2963728041,FALSE
W2980211116,FALSE
W2981911710,FALSE
W2989774683,FALSE
W3000005730,FALSE
W3006018779,FALSE
W3022648336,FALSE
W3022815536,FALSE
W3048171202,FALSE
W3155763940,FALSE
W3215479317,FALSE
W3216206490,FALSE
W4200244823,FALSE
W4206700820,FALSE
W4210807836,FALSE
W4220783770,FALSE
W4238466674,TRUE
W4244733314,FALSE
W4248644888,FALSE
W4254278318,FALSE
W4292141942,FALSE
W4299870562,FALSE
W4312920247,FALSE
W4318611251,FALSE
W4379919349,FALSE
W4382066026,FALSE
W4386375496,FALSE
W4389038259,FALSE
W4389399352,FALSE
W4389739624,FALSE
