pmid,current_affiliation
15083019,FALSE
15114125,FALSE
15369525,TRUE
15457025,FALSE
16042775,FALSE
16549306,FALSE
16601642,FALSE
16926616,TRUE
17242622,TRUE
17572539,TRUE
17721697,TRUE
17883449,TRUE
18161876,TRUE
18298993,TRUE
18299002,TRUE
18473159,TRUE
19021234,TRUE
19217075,TRUE
19554146,TRUE
19554224,FALSE
19686332,TRUE
20405194,FALSE
21161575,TRUE
21478278,FALSE
21703496,FALSE
21831239,FALSE
21855200,FALSE
21882359,FALSE
22095612,TRUE
22862778,TRUE
22915306,TRUE
23148931,FALSE
23290623,TRUE
23390428,TRUE
23545482,TRUE
23721091,FALSE
23806954,TRUE
23907699,FALSE
24033275,TRUE
24343190,TRUE
24550079,FALSE
24569424,TRUE
24839417,TRUE
24958435,TRUE
25047301,TRUE
25255113,TRUE
25314267,TRUE
25376440,TRUE
25432440,TRUE
25629657,TRUE
25725217,TRUE
25835210,FALSE
26847324,TRUE
27091948,TRUE
27130168,TRUE
27433745,TRUE
27866301,TRUE
28120251,TRUE
28409361,TRUE
28692190,TRUE
28785770,TRUE
29171310,TRUE
29219245,TRUE
29349203,TRUE
29362954,TRUE
29450834,TRUE
29707458,TRUE
29707461,TRUE
29797231,TRUE
29844103,TRUE
30302861,TRUE
30398535,TRUE
30569744,TRUE
30627893,TRUE
30864615,TRUE
30906197,TRUE
30908088,TRUE
30915852,TRUE
31089730,TRUE
31429087,TRUE
31541676,TRUE
31748293,TRUE
31789203,TRUE
31872037,TRUE
31901672,TRUE
31956692,TRUE
32034647,TRUE
32117478,TRUE
32132228,TRUE
32324064,TRUE
32334619,TRUE
32350007,TRUE
32472249,TRUE
32615784,TRUE
32641181,TRUE
32781551,TRUE
32935014,TRUE
33015307,TRUE
33173657,TRUE
33173691,TRUE
33335363,TRUE
33532881,TRUE
33647032,FALSE
33704613,TRUE
33779740,TRUE
33782970,TRUE
33987680,TRUE
34063613,FALSE
34185233,TRUE
34203986,FALSE
34286396,TRUE
34382216,TRUE
34387247,TRUE
34548106,TRUE
34587245,TRUE
34810191,TRUE
34826349,TRUE
34930735,FALSE
34987421,TRUE
35098539,TRUE
35196683,TRUE
35197009,TRUE
35244815,TRUE
35280173,TRUE
35342939,TRUE
35361202,TRUE
35510331,TRUE
35572080,TRUE
35666330,TRUE
35672725,TRUE
35676381,TRUE
35783808,TRUE
35834646,TRUE
35871413,TRUE
36113122,TRUE
36122830,TRUE
36188822,TRUE
36222993,TRUE
36314350,TRUE
36315320,TRUE
36493738,TRUE
36503305,TRUE
36544174,TRUE
36562498,TRUE
36562606,TRUE
36700357,TRUE
36855223,TRUE
37167213,FALSE
37194194,TRUE
37346351,FALSE
37580092,TRUE
37640470,TRUE
38303964,TRUE
38355609,TRUE
38684247,TRUE
38827978,TRUE
38990370,TRUE
39520663,TRUE
39537025,TRUE
39572487,TRUE
39604196,TRUE
39607066,TRUE
39729256,TRUE
39943790,TRUE
40083203,TRUE
40426169,TRUE
40561108,TRUE
