openalex_id,current_affiliation
W119761809,FALSE
W1500243402,FALSE
W1506322688,FALSE
W1542720313,FALSE
W155402589,FALSE
W1584611737,FALSE
W1589527545,FALSE
W1595151094,FALSE
W1779611882,FALSE
W1836687648,FALSE
W1964216105,FALSE
W1968182570,FALSE
W1971185974,FALSE
W1971639555,TRUE
W1976081689,FALSE
W1977851938,FALSE
W1977855167,FALSE
W1978611924,FALSE
W1981459043,FALSE
W1981768596,TRUE
W1991818881,FALSE
W1991952343,FALSE
W1994063680,FALSE
W1995439904,FALSE
W1998205636,FALSE
W2000209817,TRUE
W2001774584,FALSE
W2003346050,FALSE
W2004681300,FALSE
W2005756465,FALSE
W2006887827,FALSE
W2007267830,FALSE
W2014787508,FALSE
W2016070697,FALSE
W2026072405,TRUE
W2031071883,FALSE
W2031457009,TRUE
W2042743275,TRUE
W2046188163,FALSE
W2046265804,FALSE
W2050678070,TRUE
W2051776212,FALSE
W2054796571,TRUE
W2055960889,TRUE
W2056977726,FALSE
W2059007252,FALSE
W2061431346,FALSE
W2065437279,TRUE
W2071822368,TRUE
W2076284667,FALSE
W2077350662,FALSE
W2079951026,FALSE
W2081293903,FALSE
W2084313268,FALSE
W2085876742,FALSE
W2092554038,FALSE
W2099699510,FALSE
W2100900426,FALSE
W2103423395,FALSE
W2103710664,FALSE
W2104601187,TRUE
W2109360480,TRUE
W2109751816,FALSE
W2120240409,TRUE
W2125023530,FALSE
W2125774453,FALSE
W2127281511,TRUE
W2129670766,TRUE
W2135278585,FALSE
W2136592274,FALSE
W2137022055,FALSE
W2138319944,FALSE
W2144925492,FALSE
W2145114016,FALSE
W2150559991,FALSE
W2157764407,TRUE
W2161917817,FALSE
W2164009595,FALSE
W2164781891,FALSE
W2167899487,FALSE
W2167960194,FALSE
W2170801030,FALSE
W2188886610,FALSE
W2194089876,FALSE
W2231267180,FALSE
W2300343198,FALSE
W2323621887,FALSE
W2342038147,FALSE
W2410949615,FALSE
W2422102296,FALSE
W2492294847,FALSE
W2618694375,FALSE
W2741321641,FALSE
W2744105079,FALSE
W2763274248,FALSE
W2770593471,FALSE
W2807011459,FALSE
W2904048737,FALSE
W2911304175,FALSE
W2929008871,FALSE
W2949078080,FALSE
W2950171351,FALSE
W2952881773,FALSE
W2954486860,FALSE
W2973976735,TRUE
W3041202413,TRUE
W3083158340,FALSE
W4205537896,FALSE
W4206921093,TRUE
W4239605527,TRUE
W4239977659,FALSE
W4241626392,FALSE
W4244706367,FALSE
W4245861045,TRUE
W4246281143,FALSE
W4248748746,TRUE
W4256014863,TRUE
W4288046522,FALSE
W4319321305,FALSE
W4393432970,FALSE
W561806217,FALSE
W596554901,FALSE
W633766847,FALSE
W640944075,FALSE
