openalex_id,current_affiliation
W1135714874,FALSE
W1488332973,FALSE
W1561056507,TRUE
W1586217779,FALSE
W1905837493,TRUE
W1917838745,TRUE
W1927968874,FALSE
W1938376174,TRUE
W1966564273,TRUE
W1967369261,TRUE
W1970839380,FALSE
W1975735482,FALSE
W1977964070,TRUE
W1978880429,FALSE
W1979897497,TRUE
W1982725611,TRUE
W1986727655,FALSE
W1990201539,FALSE
W1990966899,FALSE
W1992354834,FALSE
W1992398487,FALSE
W1993865007,FALSE
W2005030418,FALSE
W2006012399,FALSE
W2006568488,TRUE
W2010625095,TRUE
W2016772058,TRUE
W2017430316,FALSE
W2018555750,TRUE
W2020013695,FALSE
W2026864570,FALSE
W2029452560,FALSE
W2030120675,FALSE
W2034672119,FALSE
W2034780616,TRUE
W2038681954,FALSE
W2043173569,FALSE
W2050207384,FALSE
W2054909839,FALSE
W2055879151,TRUE
W2056304431,FALSE
W2056314142,FALSE
W2056618155,TRUE
W2056985227,FALSE
W2071510606,FALSE
W2073208108,FALSE
W2075436340,FALSE
W2077022767,FALSE
W2078078928,TRUE
W2085375772,FALSE
W2089053165,TRUE
W2089800618,FALSE
W2090820247,TRUE
W2091801244,FALSE
W2095763692,FALSE
W2097084490,FALSE
W2104958172,FALSE
W2107340110,FALSE
W2114608536,TRUE
W2118843176,FALSE
W2124982897,FALSE
W2126922847,FALSE
W2128278469,TRUE
W2128510972,TRUE
W2148155926,FALSE
W2150997758,FALSE
W2158354121,TRUE
W2161652931,FALSE
W2162899693,FALSE
W2164049995,FALSE
W2170586398,FALSE
W2181301241,FALSE
W2312350300,FALSE
W2314334918,TRUE
W2325821199,TRUE
W2335003223,TRUE
W2462535368,FALSE
W2473825912,FALSE
W2523559397,TRUE
W2567784110,FALSE
W2593140942,TRUE
W2593527783,FALSE
W2593605008,TRUE
W2616148822,FALSE
W2694232428,FALSE
W2740364355,FALSE
W2773990083,FALSE
W2791230179,FALSE
W2800068041,FALSE
W280378758,FALSE
W2810026625,FALSE
W2883916703,FALSE
W2889182023,TRUE
W2909181645,TRUE
W2922100813,TRUE
W2944726633,FALSE
W2957609540,TRUE
W2978149037,FALSE
W4225725273,TRUE
W4231994035,FALSE
W4233254100,FALSE
W4237877911,FALSE
W4245547778,TRUE
W4248208747,FALSE
W4250714433,TRUE
W4255104643,FALSE
W4280616599,FALSE
W4300902517,FALSE
W4389263516,FALSE
