pmid,current_affiliation
27825323,TRUE
27995594,FALSE
28603010,TRUE
29805808,TRUE
30302558,FALSE
30798169,TRUE
30902030,TRUE
31023752,TRUE
31334382,TRUE
31453359,TRUE
31533793,TRUE
31922124,TRUE
32176613,TRUE
32830803,TRUE
33134854,TRUE
33279656,TRUE
33294805,TRUE
33324861,TRUE
33376364,TRUE
33541137,TRUE
33684053,FALSE
33784981,TRUE
33839968,TRUE
34151407,TRUE
35507306,TRUE
35760451,TRUE
36428152,TRUE
36879351,TRUE
38171632,TRUE
38975903,FALSE
39689074,TRUE
39883946,FALSE
