openalex_id,current_affiliation
W1449742524,FALSE
W1499279741,FALSE
W1553330880,FALSE
W1567702366,FALSE
W1602430374,FALSE
W1674384622,FALSE
W1747613759,FALSE
W1897128399,FALSE
W1922804734,FALSE
W1964736024,FALSE
W1971529000,FALSE
W1975846244,FALSE
W1983782230,FALSE
W1988184286,FALSE
W2001963692,FALSE
W2016885943,FALSE
W2020046476,FALSE
W2024381694,FALSE
W2027335764,FALSE
W2028769466,FALSE
W2029541118,FALSE
W2030278644,TRUE
W2033073527,FALSE
W2033704408,FALSE
W2040605600,FALSE
W2045020292,TRUE
W2046890382,FALSE
W2048447384,FALSE
W2050482066,FALSE
W2051265596,FALSE
W2054776636,FALSE
W2063822736,FALSE
W2071384660,TRUE
W2072119448,FALSE
W2073069966,FALSE
W2077643320,FALSE
W2078538221,FALSE
W2080169144,FALSE
W2080612633,FALSE
W2091890568,FALSE
W2092561646,TRUE
W2098918211,FALSE
W2100107612,FALSE
W2100669445,FALSE
W2108495114,FALSE
W2119890448,FALSE
W2123315423,FALSE
W2130526419,FALSE
W2133302928,TRUE
W2133391106,FALSE
W2144706906,FALSE
W2145732676,FALSE
W2146187282,FALSE
W2147453280,FALSE
W2148638057,FALSE
W2157224253,FALSE
W2158564525,FALSE
W2159983997,FALSE
W2160155667,FALSE
W2171608029,FALSE
W2185817423,FALSE
W2203085242,FALSE
W2253618862,TRUE
W2267088221,FALSE
W2306767589,FALSE
W2334196752,FALSE
W2341020713,FALSE
W2468963342,FALSE
W2567272154,FALSE
W2580606737,TRUE
W2580882098,FALSE
W2596924530,FALSE
W2606763310,FALSE
W2620919421,FALSE
W2777308280,FALSE
W2793309465,FALSE
W2795018213,FALSE
W2943953802,FALSE
W2962135113,FALSE
W2964401280,TRUE
W2969699304,FALSE
W2978309155,FALSE
W3010774595,FALSE
W3012419969,FALSE
W3019677466,FALSE
W3040223734,FALSE
W3083808610,FALSE
W3088176252,FALSE
W3124853519,FALSE
W3125976646,FALSE
W3165329179,FALSE
W382344135,FALSE
W4214518836,FALSE
W4238287260,TRUE
W4239015041,FALSE
W4242816570,FALSE
W4250396497,FALSE
W425994802,FALSE
W4378639873,FALSE
W4385716511,FALSE
W4387331515,FALSE
W4405504693,FALSE
W4408316458,FALSE
W627179512,FALSE
W873726706,FALSE
