pmid,current_affiliation
12656547,FALSE
16155380,TRUE
17486196,TRUE
17573963,FALSE
17954429,FALSE
18385897,FALSE
18496412,FALSE
18523620,FALSE
18801408,FALSE
19273725,FALSE
19325359,FALSE
19443608,FALSE
19608718,FALSE
19638656,FALSE
19822627,FALSE
20148744,FALSE
20308929,FALSE
20592293,FALSE
20691142,TRUE
20738436,FALSE
21613048,FALSE
21697501,FALSE
21798425,FALSE
22001584,TRUE
22007013,TRUE
22064119,FALSE
23186972,FALSE
23507722,TRUE
23606231,FALSE
23628832,FALSE
23825593,FALSE
23867428,FALSE
23983495,FALSE
24093118,FALSE
24168782,FALSE
24421665,TRUE
24705654,TRUE
24742652,TRUE
24777303,TRUE
25015006,TRUE
25310233,TRUE
25370067,TRUE
25519949,FALSE
25651047,TRUE
25692259,TRUE
25987293,TRUE
26049135,TRUE
26121101,TRUE
26394070,TRUE
26974173,TRUE
27134761,TRUE
27153945,TRUE
27167007,FALSE
27168433,TRUE
27351267,TRUE
27497400,TRUE
27634016,TRUE
27730109,TRUE
27876084,TRUE
27881185,TRUE
27918395,TRUE
28099233,TRUE
28328786,TRUE
28406862,TRUE
28429905,FALSE
28509730,TRUE
28533916,TRUE
28723883,TRUE
28738850,FALSE
28817507,TRUE
28828176,TRUE
28894313,TRUE
28901207,TRUE
28922268,TRUE
29051909,FALSE
29394221,TRUE
29394234,TRUE
29574916,TRUE
29649021,TRUE
29728304,TRUE
29953408,FALSE
30172429,FALSE
30224323,TRUE
30578773,TRUE
30946294,TRUE
31073462,TRUE
31110869,TRUE
31110873,TRUE
31110874,TRUE
31110903,TRUE
31161771,TRUE
31214392,TRUE
31214407,TRUE
31278925,TRUE
31280949,TRUE
31673457,TRUE
31899749,TRUE
32030528,TRUE
32030529,TRUE
32032264,TRUE
32032273,TRUE
32180464,TRUE
32869071,TRUE
32878614,TRUE
32886460,TRUE
33048905,TRUE
33116069,TRUE
33417383,TRUE
33710073,TRUE
33787327,FALSE
33805106,TRUE
34259659,TRUE
34596576,TRUE
34956989,TRUE
35102495,TRUE
35337847,TRUE
35490284,TRUE
36040097,TRUE
36581506,TRUE
36661428,TRUE
36844374,TRUE
36877021,TRUE
38240534,TRUE
38304703,TRUE
38305699,TRUE
39072232,TRUE
39110460,TRUE
39300483,TRUE
39412508,TRUE
39556923,TRUE
39932370,TRUE
40558805,TRUE
