pmid,current_affiliation
12017341,FALSE
12034414,FALSE
12107419,FALSE
12107420,FALSE
12212566,FALSE
12658863,FALSE
12756423,TRUE
12848157,FALSE
12899121,FALSE
14523351,FALSE
14968141,FALSE
14968142,FALSE
15225350,FALSE
15737232,FALSE
16278497,FALSE
16284873,TRUE
16568506,FALSE
16729778,TRUE
16809243,TRUE
16907691,TRUE
16921199,FALSE
16952867,TRUE
17161748,TRUE
17237524,FALSE
17244776,FALSE
17470098,TRUE
17716543,TRUE
17806064,FALSE
18184982,TRUE
18316756,TRUE
18337533,FALSE
18682013,TRUE
19239605,FALSE
20129259,TRUE
20308469,FALSE
20435436,FALSE
20565778,TRUE
21687335,FALSE
22580389,TRUE
22711114,FALSE
22805014,FALSE
22850250,FALSE
23272692,FALSE
23522149,FALSE
23690884,FALSE
23967312,TRUE
24452574,FALSE
24502811,FALSE
24721757,FALSE
24742977,TRUE
25326915,FALSE
25479028,TRUE
25694233,FALSE
26322245,TRUE
26322246,TRUE
26356708,TRUE
26365356,FALSE
26440592,FALSE
26546146,TRUE
26613572,TRUE
26684588,TRUE
26743937,FALSE
26921148,TRUE
27040861,FALSE
27370013,TRUE
27401184,TRUE
27512607,TRUE
27513986,TRUE
27554483,TRUE
27583179,TRUE
27590168,TRUE
27717370,TRUE
28025257,TRUE
28108205,TRUE
28114467,FALSE
28125982,TRUE
28186712,FALSE
28186941,TRUE
28360252,TRUE
28603808,TRUE
28715832,FALSE
28717929,TRUE
28807582,TRUE
28816708,FALSE
29154388,TRUE
29265416,FALSE
29287585,TRUE
29325533,TRUE
29403283,TRUE
29703205,TRUE
29844676,TRUE
29948370,TRUE
30064154,TRUE
30124929,FALSE
30273982,FALSE
30310289,TRUE
30538513,TRUE
30692240,TRUE
30904037,TRUE
30949264,TRUE
31041614,TRUE
31256826,FALSE
31385322,TRUE
31589955,TRUE
31872263,FALSE
31922700,TRUE
31995642,TRUE
32176613,TRUE
32349738,TRUE
32437982,FALSE
32512185,TRUE
32712405,FALSE
32792428,TRUE
33007456,TRUE
33741545,FALSE
33839968,TRUE
34151407,TRUE
34316727,TRUE
34493645,TRUE
34556508,TRUE
35094803,TRUE
35156060,TRUE
35156622,TRUE
35443003,TRUE
35460240,TRUE
36104117,TRUE
36148629,FALSE
36290879,TRUE
36315166,TRUE
36370744,TRUE
36729295,TRUE
36877970,TRUE
36877971,TRUE
37232812,TRUE
37504344,TRUE
38135215,TRUE
38171632,TRUE
39103675,TRUE
39287921,TRUE
39329833,TRUE
40016152,TRUE
40304409,TRUE
