pmid,current_affiliation
12121443,FALSE
12207470,FALSE
12374951,FALSE
12398621,FALSE
12611515,FALSE
12765325,FALSE
12779161,FALSE
12816382,FALSE
12833959,FALSE
14513350,FALSE
14611283,FALSE
15108331,FALSE
15152921,FALSE
15259657,FALSE
15591447,FALSE
15629603,FALSE
15719548,FALSE
15720085,FALSE
15772953,FALSE
15948634,FALSE
16729095,FALSE
17153406,FALSE
17410274,FALSE
17479345,FALSE
17541676,FALSE
18288437,FALSE
18293363,FALSE
18542262,FALSE
18774671,FALSE
18804575,FALSE
19157811,FALSE
19219179,FALSE
19849787,FALSE
20302374,FALSE
20360483,FALSE
20510538,FALSE
20569361,FALSE
20634055,FALSE
20719962,FALSE
20964218,FALSE
21164951,FALSE
21520876,FALSE
21556111,FALSE
21815370,FALSE
21872957,FALSE
22019878,FALSE
22047399,FALSE
22077756,FALSE
22281184,FALSE
22482647,FALSE
22743488,FALSE
23387721,FALSE
23822461,FALSE
23830315,FALSE
24257274,FALSE
24265748,FALSE
24384671,FALSE
24514618,FALSE
24621085,FALSE
24852013,FALSE
25125381,TRUE
25356509,FALSE
25608960,TRUE
25760272,FALSE
25768885,FALSE
26081671,FALSE
26112235,FALSE
26133637,FALSE
26135224,FALSE
26429406,TRUE
26480072,FALSE
26520757,FALSE
26624836,FALSE
26642870,FALSE
26718044,FALSE
26732866,FALSE
26756561,TRUE
26968687,FALSE
27026818,TRUE
27130792,FALSE
27147327,FALSE
27153868,TRUE
27232884,FALSE
27431916,FALSE
27433297,TRUE
27628053,TRUE
27704318,TRUE
27824850,FALSE
28004838,FALSE
28059560,FALSE
28116554,TRUE
28134609,TRUE
28134610,TRUE
28134611,TRUE
28255946,TRUE
28291922,FALSE
28500765,FALSE
28505072,FALSE
28514899,FALSE
28630409,FALSE
28788713,FALSE
28913771,FALSE
28932293,TRUE
29165280,FALSE
29492642,TRUE
29593235,FALSE
29711679,FALSE
29860403,FALSE
29876311,FALSE
29888075,FALSE
29933275,FALSE
30059313,FALSE
30069638,FALSE
30119343,FALSE
30160717,FALSE
30305018,FALSE
30326545,FALSE
30465543,FALSE
30585899,FALSE
30768796,FALSE
30927253,FALSE
30994061,FALSE
31031572,FALSE
31129675,TRUE
31135545,TRUE
31305547,FALSE
31317291,FALSE
31392012,FALSE
31603376,FALSE
31897550,TRUE
32025008,FALSE
32202277,FALSE
32225970,FALSE
32247963,FALSE
32499297,TRUE
32609330,FALSE
32612712,TRUE
32618912,TRUE
32829298,TRUE
32957787,FALSE
33135198,FALSE
33321175,TRUE
33410164,FALSE
33577532,FALSE
34051173,FALSE
34116673,TRUE
34179442,FALSE
34209555,FALSE
34226148,FALSE
34402306,TRUE
34485586,TRUE
34534291,FALSE
34594009,TRUE
34599243,FALSE
34731858,TRUE
34752937,TRUE
34825438,FALSE
34837035,TRUE
34845830,TRUE
34871637,TRUE
34985180,FALSE
34987196,TRUE
35000667,FALSE
35022565,TRUE
35046554,TRUE
35046555,TRUE
35058599,TRUE
35067683,TRUE
35089892,FALSE
35102244,TRUE
35102247,TRUE
35112181,TRUE
35145277,TRUE
35162994,FALSE
35197561,TRUE
35243029,FALSE
35260790,TRUE
35396574,TRUE
35476929,TRUE
35561385,FALSE
35585134,TRUE
35688599,TRUE
35760237,TRUE
35781067,TRUE
35857660,FALSE
36098336,FALSE
36285772,FALSE
36369263,TRUE
36424685,TRUE
36540576,TRUE
36854816,TRUE
36869135,TRUE
37029303,TRUE
37042340,TRUE
37156866,TRUE
37211487,FALSE
37221805,FALSE
37278586,FALSE
37295395,FALSE
37429499,TRUE
37478817,FALSE
37588328,TRUE
37624101,FALSE
37684192,FALSE
37716819,FALSE
37762789,FALSE
37805099,TRUE
37855472,FALSE
37899384,TRUE
37916590,FALSE
37918921,TRUE
37960952,FALSE
38008405,TRUE
38076993,FALSE
38168206,FALSE
38242227,FALSE
38258319,FALSE
38316973,TRUE
38484226,TRUE
38915644,FALSE
38979162,FALSE
39005259,FALSE
39033242,TRUE
39147105,TRUE
39184692,TRUE
39229912,TRUE
39381402,TRUE
39447923,TRUE
39447926,TRUE
39483879,FALSE
39510389,TRUE
39537311,TRUE
39572846,TRUE
39671675,FALSE
39695254,TRUE
39892710,TRUE
39905586,FALSE
39922971,TRUE
40182888,TRUE
40214656,FALSE
40285369,FALSE
40326415,FALSE
40378038,FALSE
40531101,TRUE
40570933,TRUE
