pmid,current_affiliation
17355032,FALSE
18768232,TRUE
19401895,FALSE
19565225,FALSE
19799166,TRUE
19827701,TRUE
20034721,FALSE
20822209,FALSE
21166837,FALSE
21335787,FALSE
21335849,FALSE
21687985,FALSE
21861628,TRUE
21955760,FALSE
22314888,FALSE
22429177,TRUE
22490090,TRUE
22616789,TRUE
23323655,TRUE
23376853,FALSE
23664002,FALSE
23793508,FALSE
24016168,TRUE
24027032,TRUE
24308192,FALSE
24691891,TRUE
24712929,FALSE
24843965,FALSE
25204201,FALSE
25316762,TRUE
25430065,TRUE
25626749,TRUE
25657263,TRUE
25693987,TRUE
26421751,TRUE
26889508,FALSE
26963165,FALSE
27295482,TRUE
27894830,TRUE
28160101,TRUE
28376345,TRUE
28450412,TRUE
28857240,FALSE
29105813,TRUE
29114344,TRUE
29117091,TRUE
29183879,TRUE
29509499,TRUE
29538109,TRUE
29555723,TRUE
31074093,TRUE
31098982,TRUE
31134687,TRUE
31189641,TRUE
31388376,TRUE
31463939,TRUE
31591681,TRUE
31679475,TRUE
31840268,TRUE
32601150,TRUE
32802229,TRUE
32803530,TRUE
32886816,TRUE
32986222,TRUE
33073465,TRUE
33079207,TRUE
33720828,TRUE
34178422,TRUE
34291535,TRUE
34491582,TRUE
34612521,TRUE
34753785,TRUE
34904770,TRUE
35171399,TRUE
35190892,TRUE
35248037,TRUE
35320441,TRUE
35392954,TRUE
35415764,TRUE
35675456,TRUE
36344937,TRUE
36417040,TRUE
36815430,TRUE
36910452,TRUE
37581856,TRUE
37600868,TRUE
37904616,TRUE
38045065,TRUE
38045068,TRUE
38045074,TRUE
38105667,TRUE
38306211,TRUE
38622886,TRUE
38911634,TRUE
39109667,FALSE
39116383,TRUE
39249618,TRUE
39405415,TRUE
39636529,TRUE
40029553,TRUE
40199483,TRUE
40247727,TRUE
40281573,TRUE
40415397,TRUE
40473428,TRUE
