pmid,current_affiliation
11902705,FALSE
16077271,FALSE
19032764,FALSE
19526533,FALSE
21092310,FALSE
22324049,FALSE
22471871,FALSE
22474560,FALSE
24652583,FALSE
24682243,FALSE
24697477,FALSE
26510445,FALSE
26746690,FALSE
27863996,FALSE
27914185,FALSE
28086072,FALSE
28094756,FALSE
28770599,FALSE
29219694,FALSE
29519932,TRUE
29606891,TRUE
29746955,FALSE
30840981,FALSE
30997170,FALSE
31294127,TRUE
31334382,TRUE
31348509,TRUE
31497705,FALSE
31533793,TRUE
31720432,FALSE
32031692,TRUE
32049287,FALSE
32213106,FALSE
32259047,TRUE
32363333,TRUE
32416336,TRUE
32440224,TRUE
32764126,TRUE
32828137,TRUE
32828171,TRUE
33051827,TRUE
33062941,TRUE
33090634,TRUE
33134854,TRUE
33274058,FALSE
33279656,TRUE
33350663,FALSE
33376364,TRUE
33684053,FALSE
33847571,FALSE
33865473,TRUE
33865474,TRUE
33865475,TRUE
33865476,TRUE
33885775,TRUE
34000408,TRUE
34022164,FALSE
34270458,TRUE
34415559,TRUE
34952655,FALSE
34982138,TRUE
35039958,FALSE
35165612,FALSE
35265327,FALSE
35523504,FALSE
35819785,TRUE
35836010,FALSE
35890533,FALSE
36015815,FALSE
36129990,FALSE
36150783,TRUE
36183631,FALSE
36248143,FALSE
36512051,FALSE
36590155,FALSE
36730857,FALSE
36742151,FALSE
36750288,FALSE
37297096,FALSE
37414013,FALSE
37480522,FALSE
37555492,TRUE
37598285,FALSE
37602124,FALSE
37639958,FALSE
37652359,TRUE
37685094,FALSE
37936949,FALSE
37978372,FALSE
38148047,FALSE
38175722,FALSE
38268696,FALSE
38295850,FALSE
38327261,TRUE
38393465,FALSE
38716764,TRUE
38767921,TRUE
38852455,FALSE
39012685,FALSE
39302828,TRUE
39390540,FALSE
39803818,FALSE
39806746,FALSE
39832405,FALSE
39958480,FALSE
40064249,TRUE
40154840,TRUE
40201703,FALSE
40428206,FALSE
40454133,FALSE
