pmid,current_affiliation
11995892,FALSE
12132604,TRUE
12234229,TRUE
12563049,FALSE
12666645,FALSE
12736885,TRUE
14568625,FALSE
14690543,FALSE
14723791,TRUE
14993555,FALSE
15018602,FALSE
15132757,TRUE
15190998,FALSE
15230459,FALSE
15286255,FALSE
15482969,FALSE
15598353,FALSE
15660300,FALSE
15660310,TRUE
15819991,TRUE
15844250,FALSE
15850038,FALSE
15930188,FALSE
15968031,TRUE
16162043,FALSE
16299436,TRUE
16828623,FALSE
17038188,FALSE
17390154,TRUE
17498606,FALSE
17601626,TRUE
17635074,FALSE
17764219,FALSE
17915204,TRUE
17920053,TRUE
17925636,TRUE
17949703,TRUE
17967418,FALSE
17983474,FALSE
17991434,FALSE
18316756,TRUE
18457477,FALSE
18457479,FALSE
18501005,FALSE
19030310,FALSE
19305773,FALSE
19305780,FALSE
19521245,FALSE
19741685,FALSE
19835601,FALSE
19860977,TRUE
19860978,FALSE
19860979,FALSE
19860980,FALSE
19860981,FALSE
19860982,TRUE
19860983,TRUE
19884616,FALSE
19947667,FALSE
20040110,TRUE
20147424,TRUE
20629474,FALSE
20804228,FALSE
20810673,TRUE
20923592,TRUE
21064097,TRUE
21075980,FALSE
21477993,FALSE
21619621,FALSE
21749975,FALSE
21775335,FALSE
22216837,TRUE
22229093,FALSE
22360987,TRUE
22360988,TRUE
22373784,FALSE
22913566,TRUE
22938161,TRUE
23008220,TRUE
23126642,FALSE
23180390,FALSE
23243049,FALSE
23343209,TRUE
23497507,TRUE
23617983,TRUE
23716166,TRUE
23823892,FALSE
23835813,FALSE
23856498,TRUE
23924995,TRUE
24339090,TRUE
24423032,FALSE
24438720,TRUE
24534856,TRUE
24953975,TRUE
24957908,TRUE
24969534,FALSE
24986335,TRUE
25052418,TRUE
25052419,TRUE
25062653,TRUE
25074674,TRUE
25077118,TRUE
25120174,TRUE
25485253,TRUE
25485258,TRUE
25497980,TRUE
25844367,TRUE
25844368,TRUE
25844369,TRUE
26300192,TRUE
26419226,TRUE
26426883,TRUE
26500450,TRUE
26512093,TRUE
26652277,TRUE
26656237,TRUE
26743631,TRUE
26770964,FALSE
26901422,TRUE
27044360,TRUE
27130532,TRUE
27133893,TRUE
27170443,TRUE
27226967,TRUE
27272186,TRUE
27430976,TRUE
27431327,TRUE
27554483,TRUE
27754857,TRUE
27769990,FALSE
27837694,TRUE
27871502,TRUE
27911292,TRUE
28146125,TRUE
28462295,TRUE
28545415,TRUE
28625563,TRUE
28637423,TRUE
28679302,TRUE
28679540,TRUE
28693544,TRUE
29304836,TRUE
29351781,TRUE
29431015,TRUE
29562321,TRUE
30037679,TRUE
30179691,TRUE
30185172,TRUE
30253215,TRUE
30336568,TRUE
30544057,TRUE
30638131,TRUE
30724699,TRUE
30957230,TRUE
31061074,TRUE
31081885,TRUE
31135167,TRUE
31297512,TRUE
31461147,TRUE
31570936,TRUE
31583767,TRUE
31605135,FALSE
31633757,TRUE
31709637,TRUE
32078637,TRUE
32162690,TRUE
32217892,TRUE
32319198,TRUE
32417261,TRUE
32581065,TRUE
32598446,TRUE
32777820,TRUE
32936468,TRUE
32940016,TRUE
32991919,TRUE
33154147,TRUE
33184054,TRUE
33651742,TRUE
33653771,TRUE
33730382,TRUE
33984371,TRUE
34007841,TRUE
34170316,TRUE
34281924,TRUE
34470568,TRUE
34666722,TRUE
34702336,TRUE
34706955,TRUE
34903545,TRUE
34916102,TRUE
34951990,TRUE
35019980,TRUE
35045997,TRUE
35094005,TRUE
35137100,TRUE
35139083,TRUE
35150268,TRUE
35166332,FALSE
35198625,TRUE
35273027,TRUE
35273064,TRUE
35460409,TRUE
35489707,TRUE
35522622,TRUE
35651367,TRUE
35818014,TRUE
35831093,TRUE
35944921,TRUE
36084120,TRUE
36304559,TRUE
36456993,TRUE
36571783,TRUE
36635386,TRUE
36647475,TRUE
36650913,TRUE
36690842,TRUE
36722191,TRUE
36787988,TRUE
36906677,TRUE
36924671,TRUE
36947343,TRUE
37004707,TRUE
37010223,TRUE
37078755,TRUE
37117519,TRUE
37170234,TRUE
37227983,TRUE
37279588,TRUE
37594674,TRUE
37718186,TRUE
37771714,TRUE
37798677,TRUE
37879447,TRUE
37902516,TRUE
37902518,TRUE
37902523,TRUE
37914306,TRUE
38116645,TRUE
38126965,TRUE
38158519,TRUE
38246592,TRUE
38268103,TRUE
38327075,FALSE
38346414,TRUE
38354487,TRUE
38361415,TRUE
38548105,TRUE
38878946,TRUE
39048849,TRUE
39216544,TRUE
39605179,TRUE
39889875,TRUE
40088680,TRUE
40226483,TRUE
40234145,TRUE
40323265,TRUE
40333928,TRUE
