openalex_id,current_affiliation
W115332301,FALSE
W121528128,FALSE
W1501048051,FALSE
W1543824378,FALSE
W1851312872,FALSE
W189593611,FALSE
W1977489038,FALSE
W1979516661,FALSE
W1979908766,FALSE
W1987151096,FALSE
W1987279362,FALSE
W1987915061,FALSE
W1992476975,FALSE
W1999634636,FALSE
W1999725927,FALSE
W2008022188,FALSE
W2009075280,FALSE
W2009328255,FALSE
W2011494869,FALSE
W2012783789,FALSE
W2015054851,FALSE
W2017482307,FALSE
W2020241903,FALSE
W2023779097,FALSE
W2025422069,FALSE
W2027768363,FALSE
W2029282948,FALSE
W2032547598,FALSE
W2034899764,FALSE
W2035855342,FALSE
W2036723479,FALSE
W2037898561,FALSE
W2048449299,FALSE
W2055633436,FALSE
W2058471415,FALSE
W2061913094,FALSE
W2071971189,FALSE
W2072453280,FALSE
W2073724863,FALSE
W2079675898,FALSE
W2081459286,FALSE
W2083412800,FALSE
W2083456424,FALSE
W2086447178,FALSE
W2088185802,FALSE
W2100553071,FALSE
W2104066252,FALSE
W2108828468,FALSE
W2111216988,FALSE
W2111636424,FALSE
W2118735928,FALSE
W2121656968,FALSE
W2122832729,FALSE
W2132827427,FALSE
W2138336783,FALSE
W2140882174,FALSE
W2157172134,FALSE
W2161306610,FALSE
W2161801375,FALSE
W2162088701,TRUE
W2163035247,FALSE
W2248948356,FALSE
W2315437539,FALSE
W2332606074,FALSE
W2345246055,FALSE
W2400002929,FALSE
W2443027308,FALSE
W2491806640,FALSE
W2550472673,FALSE
W2593299310,FALSE
W2606550265,FALSE
W2738593148,FALSE
W2762603698,FALSE
W2778082866,TRUE
W2800625084,FALSE
W2808566005,TRUE
W2883615957,FALSE
W2888769461,FALSE
W2910476179,FALSE
W2920586954,TRUE
W2955992182,TRUE
W2981165246,FALSE
W2991032447,FALSE
W3031903699,FALSE
W3042691914,FALSE
W3146748192,FALSE
W3164830650,FALSE
W3205254915,TRUE
W337543234,FALSE
W4230206180,FALSE
W4247426143,FALSE
W4253175888,FALSE
W4282977118,FALSE
W4310591801,FALSE
W4323922746,FALSE
W4328122710,TRUE
W4390583767,TRUE
W4393638599,FALSE
W4393818648,FALSE
W4393824702,FALSE
W4406943010,FALSE
W4408982936,TRUE
W4411493027,FALSE
W50280229,FALSE
W617590189,FALSE
