openalex_id,current_affiliation
W1554056672,FALSE
W1599277155,FALSE
W173030479,FALSE
W1828552290,FALSE
W1842227014,FALSE
W1894997991,FALSE
W1936657001,FALSE
W1959606306,FALSE
W1965283399,FALSE
W1967894078,FALSE
W1975076067,FALSE
W1979672490,FALSE
W1980166531,TRUE
W1984937904,FALSE
W1987801916,FALSE
W1992983373,FALSE
W1993037363,FALSE
W2006941663,FALSE
W2014403275,FALSE
W2017094754,FALSE
W2017570593,FALSE
W2023219099,FALSE
W2025113962,FALSE
W2033147590,FALSE
W2035163341,TRUE
W2037793238,FALSE
W2039645077,FALSE
W2039709223,FALSE
W2042707885,FALSE
W2044035425,FALSE
W2046499121,FALSE
W2048372067,FALSE
W2049308900,FALSE
W2050660416,FALSE
W2051289886,FALSE
W2051681604,FALSE
W2053128452,FALSE
W2057126948,FALSE
W2057621360,FALSE
W2057663429,FALSE
W2064683290,FALSE
W2065799299,FALSE
W2071729296,FALSE
W2075758192,FALSE
W2076231007,FALSE
W2076243684,FALSE
W2078928513,FALSE
W2081737979,FALSE
W2082029394,FALSE
W2084988970,TRUE
W2093882164,FALSE
W2098641105,FALSE
W2100762532,FALSE
W2103619814,TRUE
W2104300977,FALSE
W2104759776,FALSE
W2108556214,FALSE
W2110052361,FALSE
W2110399085,FALSE
W2112743371,FALSE
W2125988618,FALSE
W2129765911,FALSE
W2139068530,FALSE
W2146736316,FALSE
W2162592262,FALSE
W2162679859,FALSE
W2167462535,FALSE
W2168950900,FALSE
W2172242534,FALSE
W2174018897,FALSE
W2227783113,FALSE
W2345623329,FALSE
W2407237103,FALSE
W2409029005,FALSE
W2410901514,FALSE
W2422114935,FALSE
W2438593456,TRUE
W2490804369,FALSE
W2501415051,FALSE
W2569576787,FALSE
W2600950934,FALSE
W2604323436,FALSE
W2670064607,FALSE
W2770278477,FALSE
W2794051084,FALSE
W2797648560,FALSE
W2804524890,FALSE
W2970006455,FALSE
W3000693000,FALSE
W3009127249,FALSE
W3031636042,FALSE
W3103466080,FALSE
W3212154012,FALSE
W4220919318,FALSE
W4248068308,FALSE
W4254704630,TRUE
W4280601250,FALSE
W4281930285,FALSE
W4312094218,FALSE
W4392386245,FALSE
W47181035,FALSE
W561369791,FALSE
W567843863,FALSE
W602778134,FALSE
W977544429,FALSE
