pmid,current_affiliation
17333533,FALSE
19016153,FALSE
21870088,FALSE
22581421,FALSE
23636436,FALSE
23793809,FALSE
25236941,TRUE
25260056,FALSE
25782921,FALSE
26678635,TRUE
26729302,TRUE
27137817,TRUE
27276077,TRUE
27381737,TRUE
27804080,TRUE
28248961,TRUE
28733768,TRUE
31112801,TRUE
31160062,TRUE
31162987,TRUE
32095508,TRUE
32761550,TRUE
33010401,TRUE
33171294,TRUE
33604540,TRUE
33682033,TRUE
33840438,TRUE
34800677,TRUE
36746538,TRUE
36900773,TRUE
38498271,TRUE
38541373,TRUE
38870169,FALSE
38881482,TRUE
39009038,FALSE
40198201,TRUE
40266461,TRUE
