pmid,current_affiliation
18986771,FALSE
21804837,FALSE
22726609,FALSE
23809229,TRUE
24730405,TRUE
25838565,TRUE
25900490,TRUE
27086864,TRUE
27909039,TRUE
28115460,TRUE
28401737,TRUE
28694988,TRUE
28722615,TRUE
29061129,TRUE
29062831,FALSE
29078769,TRUE
29165543,TRUE
29203615,TRUE
29237654,TRUE
29282266,TRUE
29394886,TRUE
29712671,TRUE
29793491,TRUE
29855269,TRUE
29890857,TRUE
30140343,TRUE
30285716,TRUE
30382828,TRUE
30383850,TRUE
30573437,TRUE
30741165,TRUE
30741177,TRUE
30885280,TRUE
30956146,TRUE
31011077,TRUE
31096439,FALSE
31110112,TRUE
31123086,TRUE
31190925,TRUE
31366416,TRUE
31594901,TRUE
31710260,TRUE
31718719,TRUE
31843821,TRUE
31902314,TRUE
31929444,TRUE
31959308,TRUE
32029485,TRUE
32106824,TRUE
32474393,TRUE
32559214,TRUE
32579727,TRUE
32586719,TRUE
32611410,TRUE
32638663,TRUE
32699006,TRUE
32819144,TRUE
32928756,TRUE
32959048,TRUE
32991535,TRUE
33062093,TRUE
33081709,TRUE
33165560,TRUE
33257337,FALSE
33276042,TRUE
33282049,TRUE
33472792,TRUE
33496923,TRUE
33516671,TRUE
33550224,TRUE
33558410,TRUE
33606879,TRUE
33720285,TRUE
33932351,TRUE
33962577,TRUE
33972220,TRUE
33975541,TRUE
33986044,TRUE
34155053,FALSE
34166743,TRUE
34226263,TRUE
34240132,TRUE
34290876,TRUE
34303783,TRUE
34352202,TRUE
34399694,TRUE
34403118,TRUE
34545103,TRUE
34610778,TRUE
34637489,FALSE
34641823,TRUE
34642950,TRUE
34736891,TRUE
34764166,TRUE
34774077,TRUE
34903545,TRUE
34919839,TRUE
34979935,TRUE
34979946,TRUE
34998729,TRUE
35017171,TRUE
35039390,TRUE
35041829,TRUE
35063325,TRUE
35113677,TRUE
35118929,FALSE
35225823,TRUE
35413884,TRUE
35609638,TRUE
35636759,TRUE
35704052,TRUE
35728839,TRUE
35793826,TRUE
35830436,FALSE
35944922,TRUE
35984572,TRUE
36007545,TRUE
36331926,TRUE
36379265,TRUE
36425451,TRUE
36426948,TRUE
36461711,TRUE
36526315,TRUE
36581424,TRUE
36632010,TRUE
36639204,TRUE
36660313,TRUE
36693658,TRUE
36725202,TRUE
36753791,TRUE
36857018,TRUE
36870336,TRUE
36894178,TRUE
36931455,TRUE
36944429,TRUE
37001559,TRUE
37002941,TRUE
37066844,TRUE
37076160,TRUE
37145893,TRUE
37160254,TRUE
37253433,TRUE
37279019,TRUE
37507099,TRUE
37549887,TRUE
37682861,TRUE
37697250,TRUE
37699633,TRUE
37718186,TRUE
37751920,TRUE
37753447,TRUE
37777186,TRUE
37822054,TRUE
37842076,FALSE
37914306,TRUE
38101456,TRUE
38163287,TRUE
38195118,TRUE
38241388,TRUE
38261589,TRUE
38331390,TRUE
38346414,TRUE
38369629,TRUE
38431263,TRUE
38539074,TRUE
38713719,TRUE
38878946,TRUE
38908400,TRUE
38918265,TRUE
38990606,TRUE
39048849,TRUE
39172961,TRUE
39271212,TRUE
39313036,TRUE
39391999,TRUE
39419481,TRUE
39424280,TRUE
39466729,TRUE
39482258,TRUE
39521728,TRUE
39585819,TRUE
39638403,FALSE
39691344,FALSE
39709180,TRUE
39854434,TRUE
39889875,TRUE
39920077,TRUE
40018586,TRUE
40154543,TRUE
40231582,TRUE
40288797,TRUE
40294014,TRUE
40313478,TRUE
40335268,TRUE
40397951,TRUE
40467109,TRUE
40473598,TRUE
40483917,TRUE
40537470,TRUE
40586666,TRUE
40611085,TRUE
40631383,TRUE
40683585,TRUE
