openalex_id,current_affiliation
W1482897327,FALSE
W1508506330,FALSE
W1537846633,FALSE
W1551385220,FALSE
W1568881235,FALSE
W1966293394,FALSE
W1966334020,FALSE
W1969054736,FALSE
W1971112759,FALSE
W1971570253,FALSE
W1976529074,FALSE
W1979932742,FALSE
W1980959657,TRUE
W1986164882,TRUE
W1988569421,FALSE
W1989203819,FALSE
W1989730355,FALSE
W1990122938,FALSE
W1991573359,TRUE
W1993719680,FALSE
W1994178208,FALSE
W1995713270,TRUE
W1997098322,FALSE
W1997163908,TRUE
W1999493200,TRUE
W1999797075,FALSE
W2001661820,TRUE
W2002240168,FALSE
W2003250894,FALSE
W2006025139,TRUE
W2008512330,FALSE
W2008614592,FALSE
W2010546710,FALSE
W2019705526,FALSE
W2022818286,FALSE
W2032629396,TRUE
W2035081607,FALSE
W2035913201,FALSE
W2036610808,FALSE
W2039149722,TRUE
W2042460262,FALSE
W2043276951,FALSE
W2043500350,FALSE
W2046450853,TRUE
W2047124611,TRUE
W2049733827,TRUE
W2050486061,FALSE
W2052528803,FALSE
W2053730389,FALSE
W2054263573,FALSE
W2054349312,TRUE
W2056161361,FALSE
W2058757600,TRUE
W2063154014,FALSE
W2064749793,FALSE
W2066962741,FALSE
W2070360508,FALSE
W2071169932,FALSE
W2073207512,FALSE
W2075371047,FALSE
W2076614396,FALSE
W2080036228,TRUE
W2082435710,FALSE
W2087421336,TRUE
W2090504984,TRUE
W2090629083,TRUE
W2097316477,FALSE
W2106830333,TRUE
W2108516858,TRUE
W2109214639,FALSE
W2113045660,FALSE
W2113539953,TRUE
W2115718867,TRUE
W2117375857,FALSE
W2123129045,FALSE
W2125022018,TRUE
W2132040570,FALSE
W2132044669,FALSE
W2132048066,FALSE
W2136115963,TRUE
W2139671224,TRUE
W2141667289,TRUE
W2141841286,TRUE
W2143398518,TRUE
W2144349513,FALSE
W2150725398,FALSE
W2151084150,TRUE
W2152880314,FALSE
W2164776132,FALSE
W2171217118,TRUE
W2171534851,TRUE
W2173735446,TRUE
W2253649187,FALSE
W2265731287,TRUE
W2313190602,TRUE
W2317816255,FALSE
W2319441589,FALSE
W2320522721,FALSE
W2321926743,TRUE
W2322331759,FALSE
W2325991346,FALSE
W2329631806,FALSE
W2399240278,FALSE
W2410534097,FALSE
W2417460766,FALSE
W2473520880,FALSE
W2477055470,TRUE
W2489771581,TRUE
W2498344158,FALSE
W2524218893,TRUE
W2554588478,TRUE
W2568703556,TRUE
W2625851781,TRUE
W2787897432,FALSE
W2795517725,FALSE
W2800100382,TRUE
W2887104303,TRUE
W2887134565,FALSE
W2891613059,FALSE
W2892480513,FALSE
W2908459278,FALSE
W2925081636,TRUE
W2961235955,FALSE
W3010829453,FALSE
W3016352148,TRUE
W3041671781,FALSE
W3110220149,TRUE
W3137455958,TRUE
W3181958040,FALSE
W3204146023,TRUE
W360539927,FALSE
W4205920526,TRUE
W4206580270,TRUE
W4212886383,FALSE
W4221132740,FALSE
W4225270777,TRUE
W4229562597,TRUE
W4230792893,TRUE
W4230964065,FALSE
W4232419845,TRUE
W4234491569,TRUE
W4239605527,TRUE
W4239643431,TRUE
W4243054956,TRUE
W4243143210,TRUE
W4243414222,TRUE
W4244404013,TRUE
W4248702785,TRUE
W4248953835,TRUE
W4249443475,TRUE
W4251167669,TRUE
W4251372907,TRUE
W4251502394,TRUE
W4252762658,TRUE
W4253089233,FALSE
W4253630649,FALSE
W4256014863,TRUE
W4298031738,TRUE
W4302533466,FALSE
W4311763662,TRUE
W4312211460,TRUE
W4367335487,TRUE
W4384167919,TRUE
W4389888837,TRUE
W565254440,FALSE
W597743869,FALSE
W649019151,FALSE
W839954494,FALSE
