pmid,current_affiliation
24833906,FALSE
24920929,FALSE
25810814,FALSE
25887559,FALSE
27316504,FALSE
27354961,FALSE
28258244,FALSE
28588941,FALSE
29050979,FALSE
30005252,FALSE
30498751,FALSE
31193562,FALSE
31451241,FALSE
33653769,TRUE
34381671,FALSE
34593374,TRUE
34882113,TRUE
35024154,TRUE
35101083,TRUE
35363452,TRUE
35987704,TRUE
36697125,TRUE
36754105,TRUE
36762424,TRUE
37039711,TRUE
37094336,TRUE
37421996,TRUE
37640035,TRUE
37678096,TRUE
37713506,TRUE
37880063,TRUE
37917331,TRUE
37972289,TRUE
38851520,TRUE
38860367,TRUE
38861527,TRUE
38911647,TRUE
39052767,TRUE
39209698,TRUE
39582707,TRUE
39609036,TRUE
39720557,FALSE
39813061,TRUE
39872652,TRUE
40147046,TRUE
40340054,TRUE
40354313,TRUE
40456137,TRUE
40456161,TRUE
40539751,TRUE
40638912,TRUE
40698308,TRUE
40720507,TRUE
40734852,FALSE
