pmid,current_affiliation
15106592,FALSE
16907796,TRUE
17220383,TRUE
19103825,TRUE
19103830,TRUE
19103831,TRUE
19103832,TRUE
19297656,TRUE
19332593,TRUE
20484130,TRUE
21680723,TRUE
24070741,TRUE
24070948,FALSE
24070965,FALSE
24399843,TRUE
24580377,TRUE
24909086,TRUE
25037781,TRUE
25296653,TRUE
25844369,TRUE
26176292,TRUE
26233723,FALSE
26327490,TRUE
26441215,TRUE
26541484,FALSE
26616558,TRUE
26684588,TRUE
26743631,TRUE
26770964,FALSE
26827681,TRUE
26827683,TRUE
26827684,TRUE
27095162,TRUE
27130532,TRUE
27133893,TRUE
27226967,TRUE
27283089,TRUE
27708815,TRUE
27804187,TRUE
27871502,TRUE
28084681,TRUE
28324049,TRUE
28625563,TRUE
28754652,TRUE
28771854,TRUE
29030327,TRUE
29650106,FALSE
29650107,FALSE
29650109,FALSE
29650113,FALSE
29857813,FALSE
29970358,TRUE
30037679,TRUE
30179691,TRUE
30301743,TRUE
30368439,TRUE
30578164,TRUE
30823980,TRUE
31375176,TRUE
31375180,TRUE
31451424,TRUE
31639255,TRUE
32314248,TRUE
32475468,TRUE
32676785,TRUE
32753461,TRUE
32861604,TRUE
32972641,TRUE
32991919,TRUE
33039328,TRUE
33168524,TRUE
33223422,TRUE
33288515,FALSE
33548591,TRUE
33582039,TRUE
33628868,TRUE
33984371,TRUE
34053879,TRUE
34179458,TRUE
34578810,TRUE
34702336,TRUE
34714251,TRUE
34728531,TRUE
34783668,TRUE
35115250,TRUE
35187864,TRUE
35232814,TRUE
35437815,TRUE
35451981,TRUE
35501224,TRUE
35568627,TRUE
35666072,TRUE
35739043,TRUE
35739496,TRUE
35768770,TRUE
35831093,TRUE
35864306,TRUE
35961756,TRUE
36099006,TRUE
36152771,FALSE
36182614,TRUE
36253034,TRUE
36343954,TRUE
36567079,FALSE
36567080,FALSE
36583001,TRUE
36589795,TRUE
36623864,FALSE
36649068,TRUE
36789641,TRUE
36842879,FALSE
36944044,FALSE
36980697,TRUE
37130668,TRUE
37131168,TRUE
37159256,TRUE
37162891,FALSE
37193202,TRUE
37202822,TRUE
37321702,FALSE
37471606,TRUE
37532365,FALSE
37532366,FALSE
37580972,TRUE
37595883,TRUE
37768908,TRUE
37794253,TRUE
37821214,FALSE
38131026,TRUE
38163872,TRUE
38253823,TRUE
38262529,TRUE
38317502,TRUE
38360604,TRUE
38370569,TRUE
38404615,TRUE
38492737,TRUE
38570742,TRUE
38597813,TRUE
38933528,TRUE
38952998,TRUE
38965808,TRUE
39088444,TRUE
39116432,TRUE
39237000,TRUE
39238400,TRUE
39239702,TRUE
39260688,FALSE
39362833,TRUE
39649699,TRUE
39787052,TRUE
39839486,TRUE
39965988,TRUE
39983050,TRUE
40228835,TRUE
40298184,TRUE
40328652,TRUE
40342494,TRUE
40361198,TRUE
40386816,TRUE
40404053,TRUE
40461407,TRUE
40610355,TRUE
40676959,TRUE
40694533,FALSE
40721241,TRUE
40725980,TRUE
