openalex_id,current_affiliation
W1013679523,FALSE
W1501392734,FALSE
W1511975522,FALSE
W1552592214,FALSE
W1554120975,TRUE
W1555993565,FALSE
W1563875428,FALSE
W1566345435,FALSE
W1856006792,FALSE
W1964796004,TRUE
W1968697043,FALSE
W1971300371,FALSE
W1971999296,TRUE
W1974406811,FALSE
W1986502549,TRUE
W1988196028,FALSE
W1988929007,FALSE
W1993908460,FALSE
W1997042215,FALSE
W2011581589,FALSE
W2014671652,FALSE
W2017725764,FALSE
W2023107918,FALSE
W2029690545,FALSE
W2031646547,FALSE
W2036688705,FALSE
W2038893442,FALSE
W2041281137,FALSE
W2049886976,FALSE
W2050535769,FALSE
W2062775465,FALSE
W2066796874,FALSE
W2067855938,FALSE
W2073653752,TRUE
W2078965723,FALSE
W2079594262,FALSE
W2088084599,FALSE
W2111052046,FALSE
W2114547064,FALSE
W2123565134,FALSE
W2125166468,FALSE
W2129378697,FALSE
W2141365953,FALSE
W2145156731,FALSE
W2146796998,FALSE
W2148643534,FALSE
W2162391465,FALSE
W2164152214,FALSE
W2167587462,FALSE
W2175684554,FALSE
W2180384097,FALSE
W2210313794,FALSE
W2252388018,FALSE
W2258327763,FALSE
W2313767560,FALSE
W2322127710,FALSE
W2323696143,FALSE
W2326012523,FALSE
W2329260617,FALSE
W2501914110,FALSE
W2510286186,FALSE
W2561434274,FALSE
W2591657747,FALSE
W265559244,FALSE
W2769707775,FALSE
W2902571163,FALSE
W2936219835,FALSE
W2946420703,FALSE
W2973819417,FALSE
W2974361959,FALSE
W2986931425,FALSE
W3016178146,FALSE
W3033184756,TRUE
W3077546306,FALSE
W3122826118,FALSE
W3163402784,TRUE
W3192736340,FALSE
W4206720618,FALSE
W4213052535,FALSE
W4214754035,FALSE
W4232039138,FALSE
W4236108648,FALSE
W4236189499,FALSE
W4243863678,FALSE
W4249015585,FALSE
W4290861466,FALSE
W4294795799,FALSE
W4379375012,FALSE
W4386342179,FALSE
W61669998,FALSE
W64818655,FALSE
W652988459,FALSE
