pmid,current_affiliation
20147717,TRUE
22084331,TRUE
23046525,TRUE
23318311,TRUE
23517401,TRUE
23835717,TRUE
24043733,TRUE
24861557,TRUE
24924416,FALSE
25019050,TRUE
25344487,TRUE
25560712,FALSE
25832689,TRUE
26400956,TRUE
26857630,FALSE
27030068,TRUE
27247235,TRUE
27876603,TRUE
28401364,TRUE
28692479,TRUE
28816169,TRUE
29189967,TRUE
29204907,TRUE
29490924,TRUE
30051364,TRUE
30077494,TRUE
30381282,TRUE
30782542,TRUE
30928334,TRUE
31005225,TRUE
31033194,TRUE
31210407,TRUE
31284880,TRUE
31372738,TRUE
31386017,TRUE
31601509,TRUE
31774957,TRUE
31838139,TRUE
31843676,TRUE
31851740,TRUE
31869505,TRUE
32010977,TRUE
32160676,TRUE
32334033,TRUE
32335234,TRUE
32433797,TRUE
32497405,TRUE
32927139,TRUE
33063263,TRUE
33208170,TRUE
33570096,TRUE
33736865,TRUE
33830392,TRUE
33834620,TRUE
33928260,TRUE
34215600,TRUE
34379859,TRUE
34479581,TRUE
34508590,TRUE
34516270,TRUE
34604695,TRUE
34725082,TRUE
34753191,TRUE
34878649,TRUE
34904857,TRUE
35060915,TRUE
35077453,TRUE
35395700,TRUE
35404670,TRUE
35585134,TRUE
35606184,TRUE
35877546,TRUE
36121734,TRUE
36275452,TRUE
36483063,TRUE
36731910,TRUE
36827900,TRUE
36889451,TRUE
37071625,TRUE
37235845,TRUE
37245700,TRUE
37261191,TRUE
37263381,TRUE
37408988,TRUE
37452732,TRUE
37585627,TRUE
37682876,TRUE
37709649,TRUE
37889999,TRUE
37913519,TRUE
37939743,TRUE
37985500,TRUE
37994236,TRUE
38049159,TRUE
38163484,TRUE
38173057,TRUE
38450491,TRUE
38548230,TRUE
38581102,TRUE
38644592,TRUE
38658008,TRUE
38687754,TRUE
38773543,TRUE
38805454,TRUE
38874580,TRUE
38980868,TRUE
39112135,TRUE
39222206,TRUE
39294040,TRUE
39298144,TRUE
39378393,TRUE
39388451,TRUE
39464181,TRUE
39481606,TRUE
39609036,TRUE
39636816,TRUE
39638275,TRUE
39666716,TRUE
39724136,TRUE
39742654,TRUE
39775257,TRUE
40021082,TRUE
40043542,TRUE
40225112,TRUE
40262844,TRUE
40272824,TRUE
40328467,TRUE
40360227,TRUE
40505080,TRUE
40653067,TRUE
40675640,TRUE
40680941,TRUE
