openalex_id,current_affiliation
W1160328018,FALSE
W1473421274,TRUE
W1517543615,FALSE
W1579712340,FALSE
W1718591779,FALSE
W1797974652,FALSE
W1798284518,FALSE
W1817149063,FALSE
W1878876104,FALSE
W1940493538,FALSE
W1965796418,FALSE
W1967084047,FALSE
W1967401197,FALSE
W1971701085,FALSE
W1977706321,FALSE
W1981526858,FALSE
W1986508763,FALSE
W1992013634,FALSE
W2000196738,FALSE
W2000669092,FALSE
W2000952267,FALSE
W2003616824,FALSE
W2006738089,FALSE
W2029153361,FALSE
W2032915000,FALSE
W2032999623,FALSE
W2039046308,FALSE
W2045686341,FALSE
W2050469570,FALSE
W2050480484,FALSE
W2052993163,FALSE
W2053253579,FALSE
W2057235125,FALSE
W2059173366,FALSE
W2061916365,FALSE
W2066321428,FALSE
W2066330041,FALSE
W2073694437,FALSE
W2076740434,FALSE
W2076753284,FALSE
W2081320454,FALSE
W2081987873,FALSE
W2082681069,FALSE
W2083079638,FALSE
W2084078220,FALSE
W2090202358,FALSE
W2092998632,FALSE
W2094119137,FALSE
W2104698787,FALSE
W2110857024,FALSE
W2130542750,FALSE
W2140416616,FALSE
W2143356350,FALSE
W2147740248,FALSE
W2149562482,FALSE
W2162255139,FALSE
W2162869460,FALSE
W2165814949,FALSE
W2167787469,FALSE
W2180374017,FALSE
W2238601323,FALSE
W2272028162,FALSE
W2272544545,FALSE
W2291161342,FALSE
W2313019107,FALSE
W2318289042,FALSE
W2326376024,FALSE
W2403536780,FALSE
W2407856751,FALSE
W2505808957,FALSE
W2529699119,FALSE
W2590153251,FALSE
W2593085324,FALSE
W2606543572,FALSE
W2731291446,FALSE
W2740161223,FALSE
W2758338833,FALSE
W2774244628,FALSE
W2789561684,FALSE
W2806372233,FALSE
W2885256179,FALSE
W2885747526,FALSE
W2904282090,FALSE
W2914123853,FALSE
W2945563070,FALSE
W2949762264,FALSE
W2951581932,FALSE
W2982116122,FALSE
W3013500070,FALSE
W4206172435,TRUE
W4213453894,TRUE
W4239596614,TRUE
W4239605527,TRUE
W4246004968,TRUE
W4246224613,FALSE
W4250263332,TRUE
W4253797048,TRUE
W4307899096,FALSE
W4319301980,FALSE
W4385342123,FALSE
W4385464180,FALSE
W4387259037,FALSE
W4397024335,FALSE
W4399657027,FALSE
W599353730,FALSE
W629122887,FALSE
W642854542,FALSE
W648268499,FALSE
