pmid,current_affiliation
11944758,FALSE
12074533,TRUE
12547851,TRUE
12586129,TRUE
12644343,TRUE
12722777,FALSE
12757768,FALSE
12777438,TRUE
12796128,FALSE
12860914,TRUE
12884839,FALSE
12928471,TRUE
12963948,FALSE
14518619,TRUE
14571395,TRUE
15116736,FALSE
15125495,TRUE
15199466,FALSE
15205215,TRUE
15230489,TRUE
15380460,FALSE
15494585,TRUE
15521707,TRUE
15675189,TRUE
15759049,FALSE
15764697,FALSE
15867303,FALSE
15879302,TRUE
15921006,TRUE
16084148,FALSE
16271645,TRUE
16286169,TRUE
16449619,FALSE
16908769,FALSE
16926215,TRUE
17060657,TRUE
17209200,FALSE
17217531,FALSE
17241655,FALSE
17357073,FALSE
17403720,TRUE
17420343,TRUE
17440640,TRUE
17507132,TRUE
17936640,TRUE
18096054,FALSE
18175752,FALSE
18334475,TRUE
18339204,FALSE
18372441,FALSE
18458144,FALSE
18656198,TRUE
18824579,FALSE
18974833,FALSE
19039880,TRUE
19299407,FALSE
19364995,FALSE
19567438,FALSE
19679847,FALSE
19808727,TRUE
19851442,FALSE
20031563,FALSE
20124123,FALSE
20160194,FALSE
20413520,TRUE
20452504,TRUE
20488312,TRUE
20558613,FALSE
20657596,FALSE
20675658,TRUE
20847985,TRUE
20931097,TRUE
20933357,FALSE
20979470,FALSE
21177699,TRUE
21194676,FALSE
21272754,TRUE
21295845,TRUE
21378990,FALSE
21597005,FALSE
21829446,TRUE
21875869,FALSE
22022235,FALSE
22024103,TRUE
22090469,FALSE
22135386,FALSE
22315275,TRUE
22319020,FALSE
22323411,FALSE
22363213,FALSE
22368149,TRUE
22576676,TRUE
22643179,TRUE
22809218,FALSE
23063622,FALSE
23097692,TRUE
23134669,TRUE
23159013,FALSE
23236364,FALSE
23261319,TRUE
23356884,TRUE
23396275,FALSE
23418462,TRUE
23471593,TRUE
23567974,FALSE
23603917,TRUE
23637350,FALSE
23731019,TRUE
23800270,TRUE
23826141,FALSE
23838604,TRUE
23965279,TRUE
24105892,TRUE
24132458,FALSE
24155075,FALSE
24165058,TRUE
24175062,TRUE
24217384,FALSE
24345515,FALSE
24362726,FALSE
24516093,FALSE
24652739,FALSE
