pmid,current_affiliation
18545674,TRUE
19409603,TRUE
21624619,TRUE
21920232,FALSE
22006150,FALSE
23006545,TRUE
23656094,FALSE
24551140,TRUE
24636647,FALSE
24849505,FALSE
25071163,TRUE
25092891,TRUE
25545833,FALSE
25878673,TRUE
27148737,TRUE
27276086,FALSE
28216433,TRUE
28632284,TRUE
29726345,TRUE
29757238,TRUE
30355567,TRUE
30527414,TRUE
30566560,FALSE
30803953,TRUE
30955224,TRUE
30962198,TRUE
30993772,FALSE
31030987,TRUE
31036740,TRUE
31516692,TRUE
31518069,TRUE
31525758,TRUE
31559071,TRUE
31627910,TRUE
31656683,TRUE
31678292,TRUE
31757236,TRUE
32035550,TRUE
32117293,TRUE
32199979,TRUE
32348910,TRUE
32409328,TRUE
32442035,TRUE
32484954,TRUE
32497510,TRUE
32512619,TRUE
32732190,TRUE
32758441,TRUE
32810515,TRUE
32958573,TRUE
33010401,TRUE
33338539,TRUE
33583050,TRUE
33607344,TRUE
33727108,TRUE
33730365,TRUE
33811358,TRUE
33824145,TRUE
33903131,TRUE
33965093,TRUE
34009257,TRUE
34136127,TRUE
34141180,TRUE
34153517,TRUE
34155056,FALSE
34293434,TRUE
34324742,TRUE
34325036,FALSE
34419202,TRUE
34429871,TRUE
34543652,TRUE
34556486,TRUE
34562579,TRUE
34624540,TRUE
34674299,TRUE
34999274,TRUE
35024418,FALSE
35172181,TRUE
35188528,TRUE
35236729,TRUE
35258105,TRUE
35339639,TRUE
35344295,TRUE
35367346,TRUE
35428694,TRUE
35428695,TRUE
35474473,TRUE
35539896,TRUE
35567393,TRUE
35643280,TRUE
35697193,TRUE
35718284,TRUE
35810111,TRUE
35844166,TRUE
35910861,TRUE
35970310,TRUE
35987995,TRUE
36064185,TRUE
36122788,TRUE
36125008,TRUE
36156710,TRUE
36162798,TRUE
36185546,TRUE
36185550,TRUE
36191689,TRUE
36321821,TRUE
36325824,TRUE
36343950,TRUE
36370744,TRUE
36370881,TRUE
36434742,TRUE
36506645,TRUE
36620923,TRUE
36696136,TRUE
36702247,TRUE
36705508,TRUE
36740866,TRUE
36880564,TRUE
36918176,FALSE
37030931,TRUE
37042071,TRUE
37168277,TRUE
37245735,TRUE
37254775,FALSE
37295474,TRUE
37348573,TRUE
37369385,TRUE
37558163,TRUE
37611625,TRUE
37678572,TRUE
37678577,TRUE
37689113,TRUE
37694849,TRUE
37815205,TRUE
37840122,TRUE
38009299,TRUE
38013155,TRUE
38070650,TRUE
38108678,TRUE
38108679,TRUE
38433402,TRUE
38499059,TRUE
38506786,FALSE
38642709,TRUE
38703820,TRUE
38706757,TRUE
38848870,TRUE
38852861,TRUE
38901542,TRUE
38976275,TRUE
39105474,TRUE
39168302,TRUE
39219446,TRUE
39251015,TRUE
39304125,TRUE
39310372,TRUE
39343386,TRUE
39381624,TRUE
39418559,TRUE
39465893,TRUE
39473345,TRUE
39488779,TRUE
39515857,TRUE
39551043,TRUE
40262844,TRUE
40312010,TRUE
40328467,TRUE
40360206,TRUE
40393729,TRUE
40409967,TRUE
40425239,TRUE
40441732,TRUE
40461180,TRUE
40516649,TRUE
40609637,TRUE
40663028,TRUE
