pmid,current_affiliation
11982659,FALSE
12110157,TRUE
12126028,TRUE
12160118,FALSE
12207826,TRUE
12230751,TRUE
12505889,TRUE
12588207,FALSE
12603953,TRUE
12641862,TRUE
12657076,TRUE
12725358,TRUE
12834525,TRUE
14583867,TRUE
14583969,TRUE
14687402,FALSE
14707219,FALSE
14711291,TRUE
14711292,TRUE
14756224,FALSE
14962152,FALSE
14994948,TRUE
15021052,TRUE
15030692,TRUE
15061409,FALSE
15070991,TRUE
15127343,TRUE
15207056,TRUE
15229116,FALSE
15319291,TRUE
15324534,FALSE
15476562,TRUE
15555173,TRUE
15566030,FALSE
15566035,TRUE
15614700,FALSE
15636286,FALSE
15636299,FALSE
15652090,TRUE
15743301,FALSE
15763225,TRUE
15918783,TRUE
16014173,TRUE
16076387,FALSE
16092740,FALSE
16135314,TRUE
16150741,TRUE
16181177,FALSE
16229774,TRUE
16276960,FALSE
16288686,FALSE
16388434,TRUE
16430782,TRUE
16465642,FALSE
16549261,TRUE
16671028,FALSE
16677391,TRUE
16697432,FALSE
16757722,TRUE
16765862,TRUE
16765863,TRUE
16809304,FALSE
16973076,TRUE
16979084,TRUE
16986154,TRUE
17173213,FALSE
17341245,TRUE
17381375,FALSE
17433938,FALSE
17518515,FALSE
17537853,FALSE
17592106,FALSE
17715236,FALSE
17724154,FALSE
17767678,FALSE
17845952,TRUE
17881630,TRUE
18159442,FALSE
18171190,TRUE
18271963,TRUE
18299564,FALSE
18421507,TRUE
18457290,TRUE
18606712,TRUE
18711153,TRUE
18722937,TRUE
18760481,TRUE
18786453,TRUE
19038455,TRUE
19112814,FALSE
19140756,FALSE
19175961,TRUE
19445738,TRUE
19467147,TRUE
19797474,TRUE
19797763,TRUE
19922661,FALSE
19949062,FALSE
20047677,TRUE
20077226,FALSE
20148693,FALSE
20215608,TRUE
20231402,FALSE
20303710,TRUE
20350398,FALSE
20459844,TRUE
20502660,FALSE
20530604,TRUE
20591180,FALSE
20808463,FALSE
20856867,FALSE
20923288,TRUE
21148514,FALSE
21179445,FALSE
21412147,TRUE
21418681,TRUE
21604922,TRUE
21664722,TRUE
21666404,TRUE
21673222,TRUE
21829673,FALSE
21854567,TRUE
21881118,TRUE
22098676,TRUE
22273629,TRUE
22312137,TRUE
22338332,TRUE
22566526,FALSE
22643179,TRUE
22652402,FALSE
22715472,TRUE
22837493,TRUE
22846340,TRUE
22961014,FALSE
23078120,TRUE
23240030,TRUE
23271970,TRUE
23311553,FALSE
23341539,TRUE
23362517,FALSE
23629528,FALSE
23631831,FALSE
23677871,FALSE
23800265,FALSE
23839537,FALSE
23880117,TRUE
23974637,TRUE
24097234,FALSE
24396626,TRUE
24427274,TRUE
24506910,FALSE
24601676,FALSE
24603885,TRUE
24690082,TRUE
24742120,TRUE
24884433,FALSE
24885201,TRUE
24996027,TRUE
25105870,TRUE
25133863,TRUE
25275464,TRUE
25278013,TRUE
25412647,TRUE
25446401,TRUE
25488331,TRUE
25660689,TRUE
26107625,TRUE
26232348,TRUE
26258555,FALSE
26634920,TRUE
26638028,TRUE
26766566,TRUE
26782707,TRUE
27352145,TRUE
27538259,TRUE
27631625,TRUE
27658259,FALSE
27707807,TRUE
27712137,TRUE
27775813,TRUE
27784531,TRUE
27876005,TRUE
27977707,TRUE
28024955,TRUE
28129360,TRUE
28207989,TRUE
28218983,TRUE
28554501,TRUE
28719693,TRUE
28751488,TRUE
28808976,TRUE
28838148,TRUE
28867508,TRUE
28931244,TRUE
28991918,TRUE
29020935,TRUE
29032243,TRUE
29054122,TRUE
29061146,TRUE
29125689,TRUE
29284435,TRUE
29391051,TRUE
29430860,TRUE
29479197,TRUE
29548608,TRUE
29561910,FALSE
29623626,TRUE
29623632,TRUE
29724509,TRUE
29741754,TRUE
29910137,TRUE
29971427,TRUE
30205844,TRUE
30328294,TRUE
30352746,TRUE
30399024,TRUE
30558680,TRUE
30595783,TRUE
30616737,TRUE
30742654,TRUE
30933856,TRUE
31208477,FALSE
31237909,TRUE
31288585,TRUE
31345638,TRUE
31347085,TRUE
31375073,TRUE
31408963,TRUE
31515311,TRUE
31608743,TRUE
31619260,TRUE
31702876,TRUE
31753887,TRUE
31839177,TRUE
31847823,TRUE
31888906,TRUE
31901861,TRUE
32059649,TRUE
32069065,FALSE
32101540,TRUE
32147711,TRUE
32188585,TRUE
32222812,TRUE
32224769,TRUE
32246890,TRUE
32350002,TRUE
32409328,TRUE
32442035,TRUE
32444482,TRUE
32500087,TRUE
32556191,TRUE
32732190,TRUE
32744879,TRUE
32758441,TRUE
32780793,TRUE
32900680,TRUE
32901800,TRUE
32918466,TRUE
33032740,TRUE
33059360,TRUE
33106308,FALSE
33229354,FALSE
33269357,TRUE
33292915,TRUE
33302579,TRUE
33430191,TRUE
33480973,TRUE
33555780,TRUE
33683325,TRUE
33762142,TRUE
33798465,TRUE
33806810,TRUE
33819063,TRUE
33874894,TRUE
33903131,TRUE
33993119,TRUE
34160592,TRUE
34330853,TRUE
34332706,TRUE
34469802,TRUE
34556486,TRUE
34656155,TRUE
34702621,TRUE
34738500,TRUE
34756613,TRUE
34964849,TRUE
35128529,TRUE
35211634,TRUE
35243417,TRUE
35243486,TRUE
35252829,TRUE
35315326,TRUE
35339678,TRUE
35415199,TRUE
35441156,TRUE
35443003,TRUE
35509517,TRUE
35562195,TRUE
35605754,TRUE
35619117,TRUE
35651370,TRUE
35728748,TRUE
35747412,TRUE
35750458,TRUE
35790229,TRUE
