pmid,current_affiliation
19433189,FALSE
19577836,TRUE
19580665,TRUE
19833428,TRUE
20332404,TRUE
20647282,TRUE
21097954,FALSE
21623738,FALSE
22166276,TRUE
22200346,FALSE
22315262,TRUE
22564503,FALSE
22611167,FALSE
22928744,FALSE
22947405,TRUE
23268519,TRUE
23965223,TRUE
24464283,TRUE
24618966,TRUE
24979608,TRUE
25030633,FALSE
25100443,TRUE
25347697,TRUE
25412864,TRUE
26020224,TRUE
26359361,TRUE
26468895,TRUE
27352244,TRUE
27381737,TRUE
27584846,TRUE
28029334,TRUE
28401126,TRUE
28410086,TRUE
30561481,TRUE
32130999,TRUE
32402160,FALSE
34051880,FALSE
34377158,FALSE
34414118,FALSE
