pmid,current_affiliation
15108182,FALSE
15850500,FALSE
17627036,FALSE
18164132,FALSE
18286632,FALSE
18987759,FALSE
19060253,FALSE
19185282,FALSE
19299407,FALSE
19341499,FALSE
19679847,FALSE
19830242,FALSE
20160194,FALSE
20167918,FALSE
20216460,FALSE
20407100,FALSE
20558613,FALSE
20608823,FALSE
20657596,FALSE
21036325,FALSE
21129728,FALSE
21194676,FALSE
21597005,FALSE
22135386,FALSE
22325160,FALSE
22809218,FALSE
23001569,FALSE
23063622,FALSE
23236364,FALSE
23303523,FALSE
23484478,FALSE
23826141,FALSE
23972371,FALSE
24345515,FALSE
24462370,TRUE
24474739,TRUE
24560520,TRUE
24604560,FALSE
25011450,TRUE
25288314,TRUE
25706573,FALSE
26199122,TRUE
26423053,FALSE
27753142,TRUE
27848076,FALSE
28754456,TRUE
28770004,TRUE
28989174,TRUE
29133541,TRUE
29665793,TRUE
30046452,TRUE
30135240,FALSE
30165646,FALSE
31317121,TRUE
31488014,TRUE
31803228,TRUE
32016015,TRUE
32392525,TRUE
32560781,TRUE
32680914,TRUE
32690722,TRUE
32953127,TRUE
33117551,TRUE
33602752,TRUE
34777845,TRUE
35197325,TRUE
35368787,TRUE
35450575,TRUE
35812273,TRUE
36241009,TRUE
36531878,TRUE
36652671,TRUE
36807559,TRUE
36996294,TRUE
37127309,TRUE
37180501,TRUE
37292692,TRUE
37426491,TRUE
37656511,TRUE
37669790,FALSE
37689824,TRUE
37774922,TRUE
37884787,TRUE
38097331,TRUE
38107159,TRUE
38190104,TRUE
38293139,FALSE
38312796,TRUE
38370308,TRUE
38454125,TRUE
38707833,TRUE
38857205,TRUE
38946975,FALSE
39134506,TRUE
39534202,TRUE
39586604,TRUE
39810791,TRUE
39965815,TRUE
39988577,TRUE
40029548,TRUE
40104404,TRUE
40202794,TRUE
40202812,TRUE
40632589,TRUE
40670224,TRUE
