openalex_id,current_affiliation
W1011457379,FALSE
W1224511925,FALSE
W1479788910,FALSE
W1491247017,FALSE
W1495823048,FALSE
W1505697637,FALSE
W1507603321,FALSE
W1553722310,FALSE
W1556285081,FALSE
W1583410367,FALSE
W1586404588,FALSE
W1586791667,FALSE
W1597350977,TRUE
W1599176797,TRUE
W1605512838,FALSE
W1628460500,FALSE
W1640795560,TRUE
W18152670,FALSE
W1833335152,TRUE
W190449085,FALSE
W1951670939,TRUE
W1965237328,FALSE
W1965980333,FALSE
W1968186954,TRUE
W1969247505,FALSE
W1969349315,FALSE
W1970710880,TRUE
W1971479898,TRUE
W1974387838,FALSE
W1977883189,FALSE
W1979451236,FALSE
W1980022987,FALSE
W1980652741,TRUE
W1981374740,FALSE
W1983558254,FALSE
W1983975295,TRUE
W1984059468,FALSE
W1987609643,FALSE
W1992287036,TRUE
W1992640174,TRUE
W1993848589,FALSE
W1995696016,FALSE
W2003775538,TRUE
W2005330815,TRUE
W2007635746,FALSE
W2008318763,FALSE
W2008655802,TRUE
W2011861117,FALSE
W2012613192,TRUE
W2012727381,FALSE
W2013472209,FALSE
W2014070020,TRUE
W2014802415,TRUE
W2014830000,FALSE
W2015020061,FALSE
W2016019683,FALSE
W2016716035,FALSE
W2016762370,FALSE
W2018781427,FALSE
W2018930528,FALSE
W2022134478,FALSE
W2022591868,FALSE
W2026055402,FALSE
W2026072405,TRUE
W2026750352,FALSE
W2028091431,TRUE
W2030508837,TRUE
W2038258047,FALSE
W2038723661,FALSE
W2040591694,FALSE
W2042095971,FALSE
W2045803484,FALSE
W2046420860,TRUE
W2046764014,FALSE
W2046782641,FALSE
W2049998272,TRUE
W2053687250,TRUE
W2053871391,TRUE
W2054168763,TRUE
W2054355176,FALSE
W2058388032,TRUE
W2065488308,FALSE
W2070542701,TRUE
W2071843589,TRUE
W2072796268,FALSE
W2073917243,TRUE
W2074864850,FALSE
W2076092848,FALSE
W2078178239,FALSE
W2079086890,FALSE
W2081105642,FALSE
W2082974283,TRUE
W2083191366,FALSE
W2083738972,TRUE
W2084206209,TRUE
W2088022209,FALSE
W2090952225,TRUE
W2091377411,TRUE
W2097454222,FALSE
W2099111599,FALSE
W2106052620,FALSE
W2106492803,TRUE
W2109003282,TRUE
W2114342075,TRUE
W2118902074,FALSE
W2121834342,TRUE
W2122572236,TRUE
W2127781927,FALSE
W2134715197,TRUE
W2138674862,FALSE
W2139682308,TRUE
W2144857625,TRUE
W2146341139,TRUE
W2151773759,TRUE
W2157832351,TRUE
W2171189059,TRUE
W2176954571,FALSE
W2177426303,TRUE
W2254320941,TRUE
W2258029914,FALSE
W2316030866,FALSE
W2328447418,FALSE
W2335612019,TRUE
W2335908891,TRUE
W2341344670,FALSE
W2341884507,TRUE
W2395182669,FALSE
W2399668202,TRUE
W2415836739,FALSE
W2417303506,FALSE
W2478485153,TRUE
W2498118746,TRUE
W2505978989,TRUE
W2532852950,FALSE
W2555554089,TRUE
W2585019503,TRUE
W2585035896,TRUE
W2588203234,TRUE
W2592562146,TRUE
W2607457246,FALSE
W26339471,FALSE
W2729994464,FALSE
W2747769974,TRUE
W2770062477,TRUE
W2770993426,TRUE
W2775426535,TRUE
W2787066567,TRUE
W2795179362,TRUE
W2892697110,TRUE
W2901169051,FALSE
W2903522439,FALSE
W2908564260,TRUE
W2921616252,TRUE
W2951878815,TRUE
W2957225429,FALSE
W2973976735,TRUE
W2978745932,FALSE
W2982852953,TRUE
W3005405449,FALSE
W3033184756,TRUE
W3047014742,TRUE
W3090355249,TRUE
W3127001039,FALSE
W3128503863,FALSE
W3135646190,TRUE
W354832773,FALSE
W4205109036,TRUE
W4206449744,TRUE
W4212847589,TRUE
W4220887949,FALSE
W4226146026,TRUE
W4226457386,TRUE
W4230459540,TRUE
W4231629797,TRUE
W4234892299,TRUE
W4242368741,TRUE
W4246766341,TRUE
W4249443475,TRUE
W4251372907,TRUE
W4254497913,TRUE
W4255676475,FALSE
W4256014863,TRUE
W4288459457,TRUE
W4297832111,TRUE
W4300931771,TRUE
W4308977082,TRUE
W4308977237,TRUE
W4380243660,TRUE
W4391092522,TRUE
W4395359053,FALSE
W567179974,FALSE
W580342206,FALSE
W59554794,FALSE
W604233277,FALSE
W61007526,FALSE
W612883705,FALSE
W631735977,FALSE
W652107673,TRUE
W744794482,TRUE
