openalex_id,current_affiliation
W1501219414,FALSE
W1572280136,FALSE
W1575267487,FALSE
W1913332831,FALSE
W1973833544,FALSE
W1975616739,FALSE
W1977821585,FALSE
W1991667145,FALSE
W1992018833,TRUE
W1993919213,FALSE
W1995889545,FALSE
W1999429033,FALSE
W2002564429,FALSE
W2002636854,FALSE
W2004177667,FALSE
W2005990040,FALSE
W2006011787,FALSE
W2006065224,FALSE
W2006750690,FALSE
W2007063468,FALSE
W2011737919,FALSE
W2017682289,FALSE
W2021195072,FALSE
W2021420712,FALSE
W2022930195,FALSE
W2024500760,FALSE
W2032626576,FALSE
W20400739,FALSE
W2042857932,FALSE
W2045079249,FALSE
W2050084287,FALSE
W2055675204,FALSE
W2056076677,FALSE
W2056509513,FALSE
W2059215206,FALSE
W2061872507,FALSE
W2062454942,FALSE
W2065800470,FALSE
W2070484349,FALSE
W2071842411,FALSE
W2077456416,FALSE
W2079246016,FALSE
W2079330855,FALSE
W2081265388,FALSE
W2082947383,FALSE
W2083015674,FALSE
W2091401192,FALSE
W2093489815,FALSE
W2093911813,FALSE
W2095187885,FALSE
W2097186726,FALSE
W2097634762,FALSE
W2100187987,TRUE
W2100416210,FALSE
W2110862328,FALSE
W2115690605,FALSE
W2115762583,FALSE
W2125486193,FALSE
W2125869395,FALSE
W2129826572,FALSE
W2131363383,FALSE
W2132327407,FALSE
W2133109307,FALSE
W2133617887,FALSE
W2139734008,FALSE
W2140271230,FALSE
W2141302788,FALSE
W2142047467,FALSE
W2142120946,FALSE
W2142193462,FALSE
W2144045750,FALSE
W2147236945,FALSE
W2153280999,FALSE
W2156063362,FALSE
W2161854818,FALSE
W2169531225,FALSE
W2169662154,FALSE
W2170460575,FALSE
W2171607691,FALSE
W2176988650,FALSE
W2233816243,FALSE
W2323094481,TRUE
W2464999299,FALSE
W2470582263,TRUE
W2601343207,FALSE
W2604134240,TRUE
W2604145290,TRUE
W2613767219,FALSE
W2691566791,FALSE
W2736083612,TRUE
W2738636969,FALSE
W2767057624,TRUE
W2772158245,FALSE
W2793096121,FALSE
W2806777268,FALSE
W2893278037,FALSE
W2905546187,FALSE
W2908756709,FALSE
W2910399056,FALSE
W2921819787,FALSE
W3044098455,FALSE
W320608464,FALSE
W376642889,TRUE
W4206449744,TRUE
W4206833963,FALSE
W4220833865,TRUE
W4226146026,TRUE
W4233018815,TRUE
W4238554503,FALSE
W4243414222,TRUE
W4248923802,TRUE
W4288459457,TRUE
W4365449195,TRUE
W4389802922,TRUE
W4391092522,TRUE
