openalex_id,current_affiliation
W1507288808,FALSE
W1553607135,FALSE
W1608930865,FALSE
W1900802472,TRUE
W1957081846,FALSE
W1966300567,FALSE
W1981004532,FALSE
W1981099253,FALSE
W1981742373,FALSE
W1982411778,FALSE
W1984765153,TRUE
W1986335688,FALSE
W1987403125,FALSE
W1988388370,TRUE
W1996351142,FALSE
W1997382217,FALSE
W1999078152,FALSE
W2000646303,FALSE
W2000897545,FALSE
W2008410918,FALSE
W2009773222,TRUE
W2010170295,FALSE
W2020739484,FALSE
W2021515735,FALSE
W2036688535,FALSE
W2044801034,FALSE
W2047215472,FALSE
W2047563755,FALSE
W2054324048,FALSE
W2060073506,FALSE
W2060834581,FALSE
W2073184736,FALSE
W2077944376,FALSE
W2078411916,FALSE
W2105852321,FALSE
W2108077341,FALSE
W2123627435,FALSE
W2125345748,FALSE
W2125997242,FALSE
W2128067656,FALSE
W2129204767,FALSE
W2129457774,FALSE
W2143135722,FALSE
W2145970184,FALSE
W2154282216,FALSE
W2158217574,TRUE
W2163004532,FALSE
W2261228095,FALSE
W2269573673,FALSE
W2298067882,FALSE
W2316191633,FALSE
W2332468340,FALSE
W2334740725,FALSE
W2346164724,FALSE
W2367152078,FALSE
W2475552772,FALSE
W2565739057,FALSE
W2582362033,TRUE
W2583697225,FALSE
W2594477403,FALSE
W2609465262,FALSE
W2622890356,FALSE
W2739919424,FALSE
W2772470459,FALSE
W2795989579,FALSE
W2800386342,FALSE
W2807240358,FALSE
W2883389119,FALSE
W2889186328,FALSE
W2909086445,FALSE
W2913380091,FALSE
W2929364870,FALSE
W2941762389,FALSE
W2947761849,TRUE
W2956504476,FALSE
W2989130582,FALSE
W3006655686,FALSE
W3010223412,FALSE
W3102960284,FALSE
W3107119314,FALSE
W3118842705,TRUE
W3119028872,TRUE
W3121101779,TRUE
W3178148184,TRUE
W3181205867,FALSE
W3181483110,FALSE
W3210486066,FALSE
W3214339478,FALSE
W3215547331,FALSE
W4210338331,FALSE
W4211105556,FALSE
W4226425738,FALSE
W4233018815,TRUE
W4237520321,FALSE
W4244335155,TRUE
W4246350193,FALSE
W4255814591,FALSE
W4282011458,FALSE
W4295788498,FALSE
W4301033919,FALSE
W4389227614,FALSE
W4393088636,FALSE
W4393491323,FALSE
W4393554700,FALSE
W4393722339,FALSE
W4393798685,FALSE
W4393839444,FALSE
W4394624215,FALSE
W4409690650,FALSE
