pmid,current_affiliation
18410572,FALSE
20712787,FALSE
25222359,FALSE
25932844,FALSE
26899905,FALSE
27591346,FALSE
27926651,FALSE
28302368,FALSE
28558024,FALSE
28584040,FALSE
28680794,FALSE
28847784,FALSE
29084763,FALSE
29131501,FALSE
29136442,FALSE
29500215,FALSE
29735533,FALSE
29914910,FALSE
30069997,FALSE
30366887,FALSE
30782691,FALSE
31285169,FALSE
31300529,FALSE
31427360,FALSE
31636163,FALSE
32094271,FALSE
32173237,FALSE
32559473,FALSE
32651245,FALSE
32956490,FALSE
33451598,FALSE
33831914,FALSE
33974902,FALSE
34191860,FALSE
34843671,TRUE
34985182,TRUE
35012946,FALSE
35244233,FALSE
35305960,FALSE
35913981,TRUE
36038519,TRUE
36258133,TRUE
36265063,TRUE
36424901,TRUE
36746486,TRUE
36941862,TRUE
36970645,TRUE
37185987,TRUE
37673234,TRUE
37682913,TRUE
37757868,TRUE
37798853,TRUE
37826851,TRUE
37857419,TRUE
38154815,TRUE
38160796,TRUE
38235842,TRUE
38283323,TRUE
38387834,TRUE
38447679,TRUE
38457184,TRUE
38480029,TRUE
38521522,TRUE
38729595,TRUE
38739579,TRUE
38754602,TRUE
38820511,TRUE
38830694,TRUE
38950670,TRUE
39081925,TRUE
39168363,TRUE
39182947,TRUE
39227036,TRUE
39278643,TRUE
39333263,TRUE
39430883,TRUE
39432498,TRUE
39552150,TRUE
39613104,TRUE
39775887,TRUE
39799301,TRUE
39973359,TRUE
40335350,TRUE
40335351,TRUE
40335352,TRUE
40435167,TRUE
40709072,TRUE
