openalex_id,current_affiliation
W100997517,FALSE
W1505038358,TRUE
W1515463607,FALSE
W1530822943,TRUE
W1537539393,TRUE
W1543281911,TRUE
W1562078062,FALSE
W1572591528,FALSE
W1582230478,FALSE
W1592742200,FALSE
W1599176797,TRUE
W1624997250,TRUE
W1672718385,TRUE
W170055086,TRUE
W1752309791,TRUE
W1761469669,FALSE
W1797432287,TRUE
W1966878394,FALSE
W1967534825,FALSE
W1977857700,TRUE
W1982188510,TRUE
W1983509013,FALSE
W1984937110,TRUE
W1988434451,FALSE
W1990810080,FALSE
W1993089744,TRUE
W1994012531,FALSE
W1995035549,FALSE
W1995403172,FALSE
W1997445040,TRUE
W1999763722,FALSE
W2000245293,FALSE
W2003555872,FALSE
W2005330815,TRUE
W2007261624,FALSE
W2007395018,FALSE
W2007848912,FALSE
W2008488596,FALSE
W2009122039,TRUE
W2009390576,TRUE
W2009863888,TRUE
W2012099437,TRUE
W2014121629,TRUE
W2020189764,FALSE
W2022815210,FALSE
W2024346478,TRUE
W2026072405,TRUE
W2027780222,FALSE
W2030508837,TRUE
W2031188040,TRUE
W2035163642,TRUE
W2035169850,FALSE
W2036491677,TRUE
W2041321109,FALSE
W2046642626,TRUE
W2047716336,TRUE
W2049114042,TRUE
W2050217213,FALSE
W2051424434,FALSE
W2052263207,FALSE
W2054688834,FALSE
W2056362709,FALSE
W2057042338,FALSE
W2057164082,TRUE
W2057317821,FALSE
W2059980311,TRUE
W2062032432,FALSE
W2062761006,TRUE
W2065298029,FALSE
W2068662689,FALSE
W2071964417,TRUE
W2073706688,FALSE
W2077285874,TRUE
W2078120126,FALSE
W2080181785,FALSE
W2083407297,FALSE
W2083474417,FALSE
W2086064623,FALSE
W2087812975,FALSE
W2091445401,TRUE
W2102730744,TRUE
W2104445191,FALSE
W2113706372,FALSE
W2115786064,FALSE
W2121968873,TRUE
W2124609966,FALSE
W2125976408,FALSE
W2129712803,FALSE
W2133629577,FALSE
W2133948691,FALSE
W2138775412,FALSE
W2143797238,TRUE
W2145921425,FALSE
W2146747361,TRUE
W2153924119,FALSE
W2155647800,FALSE
W2158424612,TRUE
W2158784548,TRUE
W2159043006,FALSE
W2159582789,FALSE
W2160311799,TRUE
W2163433444,FALSE
W2165559031,TRUE
W2168250389,TRUE
W2174799762,TRUE
W2187860730,TRUE
W221538338,TRUE
W2230005047,FALSE
W2255871307,FALSE
W2284013896,FALSE
W2314055044,TRUE
W2314838063,TRUE
W2315104319,FALSE
W2316460608,FALSE
W2316927860,FALSE
W2325127243,FALSE
W2329345175,FALSE
W2332086916,FALSE
W2332706588,FALSE
W2344564240,FALSE
W2410998808,FALSE
W2466434727,TRUE
W2474997960,TRUE
W2496759629,TRUE
W2527042386,FALSE
W2531777203,FALSE
W2535849056,FALSE
W2585035896,TRUE
W2587733592,FALSE
W2604201228,TRUE
W2610307215,FALSE
W2612193541,FALSE
W2748797449,TRUE
W2766332363,TRUE
W2771260385,TRUE
W2787928624,TRUE
W2792411928,FALSE
W2796277309,FALSE
W2801305065,FALSE
W2885523216,TRUE
W2887104303,TRUE
W2891697020,TRUE
W2896662339,FALSE
W2900735242,TRUE
W2914744349,FALSE
W2924464525,FALSE
W2950837145,FALSE
W2953182002,FALSE
W3004006681,FALSE
W3014974521,TRUE
W3023984402,TRUE
W3031962382,TRUE
W3045387637,TRUE
W3048117004,FALSE
W3081749972,TRUE
W3111514342,TRUE
W3118710807,TRUE
W3124479898,FALSE
W3132718715,TRUE
W3168511545,FALSE
W3188474407,FALSE
W3199533113,TRUE
W4206481953,TRUE
W4212857468,TRUE
W4212996337,TRUE
W4225270777,TRUE
W4225726530,FALSE
W4230175159,TRUE
W4230375867,TRUE
W4232401967,TRUE
W4234815821,FALSE
W4235574122,FALSE
W4238928848,TRUE
W4239091043,TRUE
W4239778821,TRUE
W4242002484,TRUE
W4243668468,FALSE
W4246835048,TRUE
W4249107117,FALSE
W4249443475,TRUE
W4250415848,TRUE
W4254039694,TRUE
W4306810746,TRUE
W4308977237,TRUE
W4313815534,TRUE
W4318220421,FALSE
W4376642763,TRUE
W4386632080,TRUE
W4392325849,TRUE
W4394810776,FALSE
W4394889229,TRUE
W4395329429,TRUE
W4395761265,TRUE
W4395845113,TRUE
W4395946259,TRUE
W4396446273,TRUE
W593697249,FALSE
W612275285,FALSE
W646573584,FALSE
W72424563,TRUE
