openalex_id,current_affiliation
W1536417178,FALSE
W1574163954,FALSE
W1967708012,FALSE
W1978707844,FALSE
W1982608440,FALSE
W1984075167,FALSE
W1986970934,FALSE
W1989181175,FALSE
W1995138650,FALSE
W1998750893,FALSE
W2000985402,FALSE
W2001489911,FALSE
W2006243077,FALSE
W2007500288,FALSE
W2011380574,FALSE
W2012847547,FALSE
W2013912635,FALSE
W2016687483,FALSE
W2019957006,FALSE
W2027337534,FALSE
W2030039172,FALSE
W2038853853,FALSE
W2049722105,FALSE
W2058612952,FALSE
W2065575800,FALSE
W2068812513,FALSE
W2081643079,FALSE
W2085716955,FALSE
W2091957838,FALSE
W2093861115,FALSE
W2103529515,FALSE
W2116978640,FALSE
W2126423401,FALSE
W2157212123,FALSE
W2275324184,FALSE
W2293179717,FALSE
W2295880339,FALSE
W2315586301,FALSE
W2315960497,FALSE
W2319284049,FALSE
W2325714339,FALSE
W2328026678,FALSE
W2329614589,FALSE
W2343144990,FALSE
W2519235776,FALSE
W2618654842,FALSE
W2636187770,FALSE
W2655344329,FALSE
W2762963380,FALSE
W2803840553,FALSE
W2809717558,FALSE
W2887486554,FALSE
W2891855969,FALSE
W2906947623,FALSE
W2916937807,FALSE
W2974463975,FALSE
W2981826537,FALSE
W2988405641,FALSE
W3082459352,FALSE
W3097740453,FALSE
W4231102791,FALSE
W4235978707,FALSE
W4315648960,FALSE
W4386213473,FALSE
W4387611172,FALSE
W4406282931,FALSE
