openalex_id,current_affiliation
W1252490173,FALSE
W1535402109,FALSE
W1549900360,FALSE
W1600069255,FALSE
W1602196004,TRUE
W169960363,FALSE
W1721286327,FALSE
W1820465429,FALSE
W1965037317,TRUE
W1972454077,TRUE
W1974407307,FALSE
W1975994961,FALSE
W1992018833,TRUE
W1992730305,TRUE
W1994533693,FALSE
W2000442546,FALSE
W2006129261,FALSE
W2007559636,FALSE
W2008569994,FALSE
W2010550729,TRUE
W2012238618,FALSE
W2015813331,TRUE
W2020906185,FALSE
W2023129208,TRUE
W2023327215,FALSE
W2024512225,FALSE
W2026432176,TRUE
W2027327104,FALSE
W2030388766,FALSE
W2032114201,FALSE
W2035120956,TRUE
W2037043166,FALSE
W2038835367,FALSE
W2039638165,FALSE
W2040239107,FALSE
W2040352620,FALSE
W2045640439,FALSE
W2047870412,FALSE
W2051070340,FALSE
W2052508681,FALSE
W2054603243,FALSE
W2060012157,FALSE
W2061243287,FALSE
W2065493719,TRUE
W2069095236,TRUE
W2070460315,FALSE
W2071375259,TRUE
W2073970437,FALSE
W2079816728,FALSE
W2083138209,FALSE
W2083820125,FALSE
W2085446324,FALSE
W2087463149,FALSE
W2088323216,FALSE
W2099648759,FALSE
W2101501363,FALSE
W2105102913,FALSE
W2111142415,FALSE
W2115114178,FALSE
W2116355968,FALSE
W2116612251,FALSE
W2119740413,FALSE
W2122293881,TRUE
W2123749755,FALSE
W2133486287,TRUE
W2134338262,FALSE
W2135626649,FALSE
W2136203134,FALSE
W2137215362,FALSE
W2148652031,FALSE
W2149637110,FALSE
W2149998251,FALSE
W2151663171,FALSE
W2167617732,FALSE
W2179812582,FALSE
W2184346818,FALSE
W2314926724,FALSE
W2316417218,FALSE
W2316739478,FALSE
W2316873803,TRUE
W2322222477,FALSE
W2322395585,TRUE
W2325296454,FALSE
W2326376024,FALSE
W2327587550,TRUE
W2328476620,FALSE
W2329686445,FALSE
W2329725391,TRUE
W2337116476,TRUE
W2415751104,TRUE
W2416690865,TRUE
W2536805693,TRUE
W2549090070,FALSE
W2563918269,TRUE
W2569853813,FALSE
W2732989861,FALSE
W2737335803,TRUE
W2780306969,FALSE
W2806576407,FALSE
W2896598693,TRUE
W2921616252,TRUE
W2941565165,FALSE
W2990450031,FALSE
W3001782901,TRUE
W3023390396,FALSE
W3152957525,TRUE
W3157441160,FALSE
W3190888638,FALSE
W3191404093,TRUE
W3192907767,FALSE
W376642889,TRUE
W41159938,FALSE
W4205920526,TRUE
W4233068140,FALSE
W4236677202,FALSE
W4239605527,TRUE
W4241295901,FALSE
W4249460999,TRUE
W4251246505,FALSE
W4254947909,FALSE
W426491765,FALSE
W4378528209,FALSE
W69788875,FALSE
W905016042,FALSE
