openalex_id,current_affiliation
W2006597207,FALSE
W2023129208,TRUE
W2039604282,TRUE
W2040352620,FALSE
W2045701380,FALSE
W2061792213,FALSE
W2085369037,FALSE
W2100179140,FALSE
W2112381314,FALSE
W2130244829,FALSE
W2133486287,TRUE
W2149998251,FALSE
W2178864622,FALSE
W2314764091,FALSE
W2316738568,FALSE
W2316739478,FALSE
W2326376024,FALSE
W2328476620,FALSE
W2430885115,TRUE
W2469993647,TRUE
W2528065604,FALSE
W2549090070,FALSE
W2555203416,FALSE
W2772980792,FALSE
W2776934895,FALSE
W2779211905,FALSE
W2780241902,FALSE
W2781430821,FALSE
W2806576407,FALSE
W2890232371,FALSE
W2956276898,FALSE
W3217496458,FALSE
W4234885858,FALSE
W4240262577,FALSE
W4243610187,FALSE
W649989732,FALSE
W9491556,FALSE
