pmid,current_affiliation
15761002,FALSE
15877824,FALSE
15905256,FALSE
16140808,TRUE
16264162,TRUE
16299436,TRUE
16391248,FALSE
16480987,FALSE
16529658,TRUE
16895823,FALSE
17141651,FALSE
17337726,FALSE
17403713,FALSE
17573977,FALSE
17722469,FALSE
17960679,TRUE
18192493,FALSE
18245584,FALSE
18394545,FALSE
18446421,TRUE
18451395,TRUE
18614957,FALSE
18677782,FALSE
18823743,FALSE
18950816,FALSE
19255814,FALSE
19405016,FALSE
19411494,FALSE
19550231,FALSE
19952244,FALSE
20801266,FALSE
20939780,FALSE
21037028,FALSE
21212500,FALSE
21241983,FALSE
21305589,FALSE
22115761,FALSE
22360847,FALSE
22715990,FALSE
23194956,TRUE
23394210,FALSE
23953392,FALSE
24212371,TRUE
24411462,FALSE
24562873,FALSE
24881023,FALSE
24936584,TRUE
24997748,TRUE
25201520,FALSE
25265109,FALSE
25267774,TRUE
25300433,FALSE
25410506,FALSE
25410510,FALSE
25543245,FALSE
25714178,FALSE
26116497,FALSE
27545050,TRUE
27763958,FALSE
28234616,FALSE
28438450,FALSE
28536855,FALSE
28683233,FALSE
28763413,FALSE
28770530,FALSE
28825026,TRUE
29018839,TRUE
29317222,FALSE
29334176,FALSE
29412167,FALSE
29529620,FALSE
29555496,FALSE
29781289,FALSE
30265638,FALSE
30303555,FALSE
30472892,FALSE
30893216,FALSE
30917888,FALSE
31039785,FALSE
31045673,TRUE
31092226,FALSE
31141546,FALSE
31359100,FALSE
31461757,FALSE
31671101,FALSE
31848152,FALSE
31940222,FALSE
31996226,FALSE
32147485,FALSE
32158280,FALSE
32228622,FALSE
32310168,TRUE
32494114,FALSE
32544940,FALSE
32941309,TRUE
33032566,FALSE
33037449,FALSE
33284645,TRUE
33309516,TRUE
33526542,FALSE
33543091,FALSE
33581974,FALSE
33663889,FALSE
33876273,TRUE
33889648,FALSE
33908239,TRUE
33945339,TRUE
34162589,TRUE
34296768,FALSE
34330854,FALSE
34524031,TRUE
34602467,TRUE
34648473,TRUE
34675025,TRUE
34737020,FALSE
34836488,TRUE
35050817,TRUE
35238805,TRUE
35294110,FALSE
35321790,FALSE
35451638,TRUE
35802819,FALSE
35931102,TRUE
36260487,TRUE
36302128,FALSE
36411862,FALSE
36773655,FALSE
37008822,FALSE
37026768,TRUE
37026778,TRUE
37075651,FALSE
37170015,TRUE
37270112,TRUE
37501799,TRUE
37697331,TRUE
37699588,TRUE
38011491,FALSE
38226736,FALSE
38282481,FALSE
38385189,TRUE
38521206,FALSE
38724051,TRUE
38794906,TRUE
38797082,FALSE
38811123,TRUE
39320386,TRUE
39499691,FALSE
39660618,FALSE
39819508,FALSE
39848546,FALSE
40092165,TRUE
40115196,TRUE
40527665,FALSE
40547196,FALSE
40588638,FALSE
40720836,TRUE
