openalex_id,current_affiliation
W1873756591,FALSE
W188743601,FALSE
W1892794068,FALSE
W1917838745,TRUE
W1969472506,FALSE
W1974488891,FALSE
W1975570034,FALSE
W1983477312,FALSE
W1988090219,FALSE
W2020840897,TRUE
W2028821852,FALSE
W2042042080,FALSE
W2087140700,FALSE
W2087726430,FALSE
W2160757315,TRUE
W2162167019,FALSE
W2164987744,FALSE
W2201660215,FALSE
W2513694300,FALSE
W2546912463,FALSE
W2586861609,FALSE
W2604747074,FALSE
W2791621872,FALSE
W2901019314,FALSE
W2945101206,FALSE
W2998855047,FALSE
W2999567956,FALSE
W3012495742,FALSE
W3021525014,FALSE
W3046425072,TRUE
W3089483561,FALSE
W3093110689,FALSE
W3137623312,FALSE
W3200540572,FALSE
W338224386,FALSE
W4200118623,TRUE
W4205499980,FALSE
W4210544665,FALSE
W4226499549,FALSE
W4229652604,FALSE
W4237810588,FALSE
W4239497661,FALSE
W4252183929,TRUE
W4360895796,FALSE
W4381572250,FALSE
W4393180871,FALSE
W4406089147,FALSE
W630979659,FALSE
W953503885,FALSE
