openalex_id,current_affiliation
W1493429364,FALSE
W1542560138,FALSE
W1581972098,TRUE
W1593736877,FALSE
W1597692247,FALSE
W173726204,FALSE
W1812433446,TRUE
W1824771960,FALSE
W1859957285,FALSE
W1862766272,FALSE
W1946577392,FALSE
W1956791092,TRUE
W1966609605,FALSE
W1969483417,FALSE
W1972744745,FALSE
W1973995234,FALSE
W1974453445,FALSE
W1977093640,FALSE
W1978845935,FALSE
W1979079568,FALSE
W1981067794,FALSE
W1981530422,FALSE
W1993580227,FALSE
W1994863343,FALSE
W2000481593,FALSE
W2002801445,TRUE
W2007842106,FALSE
W2011307039,FALSE
W2012009190,FALSE
W2014163574,FALSE
W2019352906,FALSE
W2022166697,FALSE
W2024996852,FALSE
W2027945041,FALSE
W2035886857,TRUE
W2036981333,FALSE
W2039449783,FALSE
W2043075746,FALSE
W2044750909,TRUE
W2047337761,FALSE
W2049602039,TRUE
W2052130174,TRUE
W2056329851,FALSE
W2059116274,FALSE
W2064735109,FALSE
W2066159095,FALSE
W2068960169,FALSE
W2075169745,FALSE
W2080004244,FALSE
W2080922139,FALSE
W2083085858,FALSE
W2083508893,FALSE
W2100479203,FALSE
W2103263072,FALSE
W2109270732,FALSE
W2110917275,FALSE
W2111335329,TRUE
W2113930045,FALSE
W2117425024,TRUE
W2119135507,FALSE
W2119552414,FALSE
W2120523711,FALSE
W2121230145,FALSE
W2121824476,FALSE
W2122327383,FALSE
W2123452207,FALSE
W2131241259,FALSE
W2136990180,FALSE
W2138085760,TRUE
W2147024658,FALSE
W2153720432,FALSE
W2255634311,TRUE
W2317078035,TRUE
W2317158325,FALSE
W2317473980,FALSE
W2319442176,TRUE
W2325420932,FALSE
W2325541545,TRUE
W2327936264,FALSE
W2401773472,FALSE
W2407418660,FALSE
W2412347210,FALSE
W2435713038,FALSE
W2462995286,FALSE
W2463484478,FALSE
W2469750046,FALSE
W24898904,FALSE
W2740622448,FALSE
W2761094081,FALSE
W2770993426,TRUE
W2792277651,FALSE
W2798513298,FALSE
W2885852522,TRUE
W2887104303,TRUE
W2916176590,FALSE
W3006906892,FALSE
W3020953648,FALSE
W3098026301,FALSE
W3100352335,FALSE
W3125651113,FALSE
W3135646190,TRUE
W3202486692,FALSE
W352593318,FALSE
W4206449744,TRUE
W4212855851,TRUE
W4212920769,FALSE
W4212955116,TRUE
W4226146026,TRUE
W4231516125,TRUE
W4235114309,FALSE
W4238979628,FALSE
W4248559113,TRUE
W4252110153,TRUE
W4254096558,TRUE
W4288459457,TRUE
W4300575750,FALSE
W4365449195,TRUE
W43743687,FALSE
W4376864276,TRUE
W571072003,FALSE
W580137240,FALSE
W582932646,FALSE
W592099641,FALSE
W602248608,FALSE
W609533635,FALSE
W615093970,FALSE
W636665811,FALSE
W649366550,FALSE
W914061260,FALSE
