openalex_id,current_affiliation
W1486520336,FALSE
W1523665656,FALSE
W1528143643,FALSE
W1590701063,TRUE
W1622292940,FALSE
W1964056916,FALSE
W1969091130,FALSE
W1969285921,FALSE
W1972671392,FALSE
W1977300473,FALSE
W1981716338,FALSE
W1984645042,FALSE
W1985788991,FALSE
W1986868742,FALSE
W1988529008,FALSE
W1989634671,FALSE
W1996571076,FALSE
W1999344908,FALSE
W2000004331,FALSE
W2006179649,FALSE
W2009685309,FALSE
W2010766115,FALSE
W2013741252,FALSE
W2016805596,FALSE
W2020510527,FALSE
W2021181500,FALSE
W2021269030,FALSE
W2032309513,FALSE
W2040192574,FALSE
W2045978283,FALSE
W2048125154,FALSE
W2051154271,TRUE
W2053636382,FALSE
W2060616543,FALSE
W2061154977,FALSE
W2062670479,FALSE
W2063304603,FALSE
W2068622055,FALSE
W2068766449,FALSE
W2069324690,FALSE
W2074881700,FALSE
W2078860607,FALSE
W2080899558,FALSE
W2082879426,FALSE
W2083739081,FALSE
W2088954225,FALSE
W2091498822,FALSE
W2092558601,FALSE
W2094409326,FALSE
W2098911246,FALSE
W2099159079,FALSE
W2099690580,FALSE
W2113840355,TRUE
W2113950100,FALSE
W2114215760,FALSE
W2118978588,FALSE
W2123038664,FALSE
W2125066647,FALSE
W2151018816,FALSE
W2165144861,FALSE
W2171313739,FALSE
W2202103127,FALSE
W2224017605,TRUE
W2275301317,FALSE
W2304376138,FALSE
W2313038406,FALSE
W2317404035,FALSE
W2321353269,FALSE
W2322895715,FALSE
W2324222469,FALSE
W2326399673,FALSE
W2346361316,FALSE
W2399668202,TRUE
W2404035452,FALSE
W2460982784,TRUE
W2486725980,FALSE
W2520199454,TRUE
W2563206586,FALSE
W2564735798,FALSE
W2604902335,FALSE
W2610344004,TRUE
W2736136744,FALSE
W2760818114,FALSE
W2786248096,FALSE
W2791215513,FALSE
W2792448895,FALSE
W2794167404,FALSE
W2801682081,FALSE
W2887764714,FALSE
W2909338295,FALSE
W29153200,FALSE
W2916610774,TRUE
W2921407212,FALSE
W2949111623,FALSE
W2951201975,FALSE
W2973976735,TRUE
W2991583532,FALSE
W3022968575,TRUE
W3046425072,TRUE
W3080803155,TRUE
W3082785997,FALSE
W3087694388,TRUE
W3142612666,FALSE
W3163427966,TRUE
W3217722935,TRUE
W371482964,FALSE
W4200118623,TRUE
W4225248809,FALSE
W4242612840,FALSE
W4247780086,FALSE
W4248148881,TRUE
W4249263104,FALSE
W4252183929,TRUE
W4388680335,TRUE
W4388680353,TRUE
W4388680355,TRUE
W4388680379,TRUE
W4388680383,TRUE
W4388680394,TRUE
W4389888837,TRUE
W4397006462,FALSE
W562026585,FALSE
W574973465,FALSE
W608353446,FALSE
W645537654,FALSE
W92797341,FALSE
