pmid,current_affiliation
20848431,FALSE
20848584,FALSE
21228435,FALSE
22694669,TRUE
24145835,TRUE
27588617,TRUE
27807090,TRUE
28192533,TRUE
28243856,TRUE
28412467,TRUE
28444280,TRUE
28454568,TRUE
28858904,TRUE
28943515,TRUE
28984050,TRUE
29186407,TRUE
29256063,TRUE
29488408,FALSE
29614524,TRUE
29671186,TRUE
29712995,TRUE
29982215,TRUE
30137357,TRUE
30334190,TRUE
30341666,TRUE
30616247,TRUE
30804225,FALSE
31358597,FALSE
31530593,TRUE
31647308,TRUE
31677692,TRUE
31831540,TRUE
31973826,TRUE
32028252,FALSE
32291901,TRUE
32416996,TRUE
32464185,TRUE
32718723,TRUE
32767054,TRUE
32768179,TRUE
33305218,TRUE
33458680,TRUE
33624255,TRUE
33759448,FALSE
34106839,TRUE
34330417,TRUE
35014001,TRUE
35024154,TRUE
35101083,TRUE
35101244,TRUE
35165836,TRUE
35235725,TRUE
35363452,TRUE
35390322,TRUE
35587274,TRUE
35648198,TRUE
36004290,FALSE
36326202,FALSE
36520077,TRUE
36621439,TRUE
36762424,TRUE
37094336,TRUE
37424355,FALSE
37455198,TRUE
37713506,TRUE
37744662,TRUE
37819663,TRUE
37917331,TRUE
37922611,TRUE
38177006,TRUE
38587333,TRUE
38669010,TRUE
39052767,TRUE
39201089,TRUE
39266379,TRUE
39292762,TRUE
39608099,TRUE
39786937,TRUE
39878960,TRUE
40147046,TRUE
40348548,TRUE
40398532,TRUE
40495063,TRUE
40558607,TRUE
40627358,TRUE
