pmid,current_affiliation
12742607,TRUE
17514005,FALSE
18473132,FALSE
18802078,FALSE
19935357,FALSE
21859847,FALSE
22025589,FALSE
22830938,FALSE
23008335,FALSE
23133458,TRUE
23148931,FALSE
23311076,FALSE
23658135,TRUE
24026839,FALSE
24841867,TRUE
25320610,TRUE
25540727,FALSE
25982829,TRUE
26175322,TRUE
26282454,TRUE
26945803,TRUE
27381213,TRUE
27744168,TRUE
27859934,TRUE
28493660,TRUE
28577543,TRUE
28637479,TRUE
28747931,TRUE
28793983,TRUE
29121806,TRUE
29199837,TRUE
29237247,FALSE
29437752,TRUE
29457645,TRUE
29697887,TRUE
29722056,TRUE
29945858,TRUE
30282479,TRUE
30294756,TRUE
30376363,TRUE
30376365,TRUE
30577942,TRUE
30698775,TRUE
30720436,TRUE
30927153,TRUE
30953334,FALSE
30978144,TRUE
31447906,TRUE
31478716,FALSE
31647474,TRUE
31798650,TRUE
31883210,TRUE
32054630,TRUE
32191182,FALSE
32492035,FALSE
32571862,TRUE
32711720,TRUE
33598852,TRUE
34089382,TRUE
34187834,TRUE
34312952,FALSE
34607616,TRUE
35103789,TRUE
35924416,FALSE
37431464,TRUE
37810622,FALSE
38459453,TRUE
40370084,TRUE
