openalex_id,current_affiliation
W1479987435,TRUE
W1922525488,FALSE
W1995619142,TRUE
W1999448492,FALSE
W2000382694,FALSE
W2027772800,FALSE
W2032620443,FALSE
W2061300579,FALSE
W2069835273,FALSE
W2077910494,FALSE
W2079464473,TRUE
W2099259456,TRUE
W2111622100,FALSE
W2121633825,FALSE
W2135299409,FALSE
W2168077814,FALSE
W2180754851,FALSE
W2291707479,FALSE
W2293040160,TRUE
W2463858162,TRUE
W2509894219,TRUE
W2519874154,FALSE
W2560364466,TRUE
W2590243427,FALSE
W2591571157,TRUE
W2600562065,TRUE
W2601867295,FALSE
W2621042377,TRUE
W2626428064,TRUE
W2790706338,TRUE
W2905078387,FALSE
W2956450005,TRUE
W2958854893,FALSE
W3034170478,FALSE
W3042224825,FALSE
W3120932748,TRUE
W3138067909,FALSE
W3194418376,FALSE
W4255095052,FALSE
