pmid,current_affiliation
16365896,FALSE
17190210,FALSE
20010726,FALSE
20367707,FALSE
20546382,FALSE
20610453,FALSE
21150195,FALSE
21226621,FALSE
21596725,FALSE
22611126,FALSE
22906338,FALSE
23260313,FALSE
23339852,FALSE
23440826,FALSE
23617973,FALSE
23885852,FALSE
24274200,FALSE
24461157,FALSE
24855925,FALSE
25060877,FALSE
25628773,TRUE
26044853,TRUE
26117637,TRUE
26210838,TRUE
26212672,TRUE
26329512,TRUE
26810102,TRUE
26818403,TRUE
26843176,TRUE
26962387,TRUE
26998191,TRUE
27112079,FALSE
27234283,TRUE
27274360,TRUE
27321384,TRUE
28225923,TRUE
28343529,FALSE
28460638,TRUE
28602936,TRUE
28648281,FALSE
28843304,FALSE
29452221,TRUE
29693719,FALSE
30172429,FALSE
30488948,TRUE
30517196,TRUE
31866468,TRUE
32216045,TRUE
32409328,TRUE
32442035,TRUE
32603686,TRUE
33359985,TRUE
33965093,TRUE
34711198,TRUE
34800676,TRUE
35436525,TRUE
35688599,TRUE
36241034,TRUE
40198201,TRUE
